,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h"
359237,-3.0,4139.0,22842.0,0.6852603425531499,0.1076308285681872,0.0337703062886282,0.1295412490833004,0.0165924555500214,0.008752030549088,0.0184527874076245,21253.453419969468
555896,-1.0,3738.0,18548.0,0.7051328455672894,0.1045645401523506,0.0828062502546389,0.0706714464337673,0.0104007647226782,0.0068196396259374,0.0196045132433381,18281.806573018275
2833,-15.0,4471.0,1467.0,0.7199114042939218,0.0740020308439258,0.0899277210290897,0.0757208988678848,0.0189245812867126,0.0154014603371455,0.0061119033413196,1332.6372817982715
451547,38.0,4001.0,8007.0,0.5494737235705858,0.1207840623680538,0.1749505852143723,0.1042330792492088,0.0378665535715419,0.0062065717613529,0.0064854242648843,8007.0
67942,4.0,4174.0,24686.0,0.6451066268749044,0.0559314157016828,0.1589924473940305,0.0720109979807094,0.0355133036140923,0.0101705129919479,0.0222746954426326,22744.02891254711
105458,-22.0,3639.0,5874.0,0.6959720896575695,0.0472269662371227,0.135653809560676,0.0879335056624206,0.0102354105361045,0.0145755285913283,0.008402689754778,4972.261592746959
552858,-10.0,3507.0,6794.0,0.7437542385987809,0.0282030424146334,0.0733749652567469,0.0814707133111763,0.0342025109132142,0.0160608947746578,0.0229336347307906,6166.7730482623565
90503,12.0,3858.0,2887.0,0.6390208980764129,0.1366084016956754,0.1531400732211871,0.0391121734174931,0.0044330998663749,0.0094706158047969,0.0182147379180593,2887.0
448561,-3.0,3677.0,4883.0,0.6465138949888555,0.0953790774531844,0.1558676362935282,0.0708208421936859,0.0079438963514909,0.0090308005499847,0.0144438521692701,4624.611422863316
370033,26.0,3900.0,16597.0,0.6934011043897043,0.0586348186367021,0.0554348127652068,0.1423303337708895,0.0230371451668387,0.0070823504526566,0.0200794348180016,16597.0
96455,9.0,4098.0,9500.0,0.6703445336394257,0.1172043901582043,0.0869954392489273,0.0869706085365341,0.0272000049455753,0.006764996642771,0.0045200268285621,9499.999999999998
339507,21.0,3895.0,4339.0,0.5664200505149295,0.1177636000796114,0.0762963157199729,0.1622347767489398,0.0384455609745227,0.0200541113634942,0.0187855845985291,4183.729028869774
180652,9.0,4263.0,14251.0,0.6944993285762523,0.0588473423462109,0.063778957410931,0.1370688399924935,0.0270600673100222,0.0105431626053272,0.0082023017587627,14131.894271772968
563463,7.0,4306.0,13486.0,0.6404447752529627,0.0522299605012622,0.088229175197742,0.1600716911777513,0.0190929352498809,0.0102767256860375,0.0296547369343632,12039.831772625615
498652,-23.0,4240.0,16600.0,0.7455626860574573,0.0783395455029047,0.0544434021924971,0.0817559227457985,0.0081582911038292,0.019674596483107,0.0120655559144057,14823.295381859256
67358,2.0,3598.0,13639.0,0.6226134465613088,0.0708531104958479,0.1310565327352165,0.1407608688692854,0.0153733844342244,0.0110656093179905,0.0082770475861262,12497.345872992166
185861,34.0,3857.0,16631.0,0.6976580668277521,0.0309843779591994,0.0788572417276239,0.1258089842801575,0.0278837308842316,0.0205897388390287,0.0182178594820067,16631.0
308095,37.0,3505.0,20703.0,0.6486098532204274,0.0676383979530635,0.123406038378881,0.0820477219605664,0.0214619087627557,0.0285927339566058,0.0282433457676998,20703.0
211796,-13.0,3985.0,13085.0,0.6988598666924574,0.1290509826594496,0.0284121703760298,0.1034050441633115,0.0177856409595309,0.0167921062921274,0.0056941888570933,12061.354315686356
591682,35.0,3780.0,7300.0,0.605642941775043,0.0969988643881609,0.1231196797954951,0.1253936203566058,0.024432269855327,0.0083959560058851,0.016016667823483,7300.0
475264,-13.0,3931.0,14512.999999999998,0.639570968516246,0.1204439238916291,0.0741219547886508,0.1164685688840934,0.0144656382750638,0.0200802537574591,0.0148486918868574,12302.48662933833
369161,18.0,4660.0,12107.0,0.6273465853322564,0.1566030081225287,0.045258604039513,0.120796147306889,0.0089049353800369,0.0287455049359333,0.0123452148828423,12107.0
358988,-24.0,4374.0,3636.0,0.6283172500744315,0.0692932926826254,0.1315992797064918,0.1212206605785055,0.0199777683515174,0.0117846964505472,0.0178070521558809,2658.58954986359
538788,46.0,4144.0,9470.0,0.7191765329667771,0.0180827072271286,0.1356526010095454,0.0881241419184152,0.0156771300931561,0.0053066747081082,0.0179802120768692,9470.0
108118,27.0,4190.0,8444.0,0.649285949991739,0.0795945292646661,0.0830951945485417,0.1422232376795314,0.0136572129468726,0.0239703143789571,0.0081735611896916,8444.0
82317,-8.0,3966.0,17607.0,0.636700200069786,0.0733918089175476,0.1187946493594439,0.1399703716890946,0.0194340273546098,0.0065727690755743,0.0051361735339434,15064.344542128549
494072,-12.0,4014.0,16495.0,0.7052726620964563,0.0444228541747553,0.069188374926763,0.1401263619624731,0.0091378021659552,0.0117285158596639,0.0201234288139328,14299.891279872903
335620,-19.0,3730.0,16513.0,0.5881930893460867,0.0458476769453365,0.1917711811458158,0.1076788332473821,0.0148053508802892,0.0273658446447084,0.024338023790381,11694.423382330926
410690,4.0,4789.0,4783.0,0.7318776927821354,0.1083528720323215,0.0443683200503617,0.0652202386946262,0.0183299427768021,0.0208648095083353,0.0109861241554176,4783.0
397992,33.0,3825.0,8788.0,0.7101970697737338,0.0387203648006757,0.0810944611895589,0.0909298596631126,0.0456425771899428,0.0210845726553066,0.0123310947276694,8788.0
62152,-24.0,4835.0,3164.0,0.7316281103066193,0.0962073292581436,0.0631587033945697,0.0498707285271438,0.0318035822345231,0.0175936887978216,0.0097378574811783,2789.629013407488
339512,-23.0,3558.0,2488.0,0.6707967559471724,0.0287828312956779,0.1450338760893324,0.1138357959272058,0.0123939763001679,0.0141264982541162,0.0150302661863272,1963.1746323572272
458338,31.0,3901.0,22696.0,0.646542569893064,0.1097435028715323,0.1208269545706563,0.0639682257144281,0.0204925024632138,0.013014207346563,0.0254120371405421,22696.0
64621,48.0,4845.0,3196.0,0.664393800542926,0.0382788639871634,0.1537813606983489,0.0533479032259201,0.0275027435892751,0.0318494137497219,0.0308459142066447,3196.0
193812,-10.0,4136.0,12160.0,0.6829116486044982,0.0860045980590794,0.0498612658836531,0.1305792069793413,0.0062844679875196,0.0233650533739,0.0209937591120083,10584.193840438094
153208,-7.0,4179.0,8611.0,0.6847531214560275,0.090574168842033,0.0753564905734156,0.0942005765748431,0.0198410703928881,0.0169717570572,0.0183028151035927,7792.091252410017
533743,1.0,3523.0,15871.0,0.6279880159633435,0.0968379357827495,0.0697694157748982,0.1571006817196054,0.0076051161767286,0.0195829017498102,0.0211159328328643,14222.04270471163
557376,15.0,4567.0,6437.0,0.728721630021197,0.0873104688486439,0.0806139791233409,0.0613156798510821,0.0114779851375496,0.0193645412045498,0.0111957158136365,6437.0
303856,46.0,4636.0,22649.0,0.694681841314706,0.0326773765054871,0.1156198607887311,0.10426205158182,0.0122784714941763,0.0191959862024883,0.0212844121125909,22649.0
561408,23.0,4778.0,14635.999999999998,0.7174200440663939,0.081266645509551,0.061483842086582,0.0626040613778772,0.0331941202116622,0.0193733533499635,0.02465793339797,14635.999999999998
101930,-8.0,4880.0,7982.000000000001,0.6223570582819883,0.0648661612584288,0.146230459688724,0.0906928530609158,0.0448308858867293,0.0086873587307486,0.0223352230924649,6375.124365963602
572717,-4.0,4055.0,14222.0,0.5895661691151152,0.0465769802818291,0.1848013008417227,0.1456857460724504,0.0162503456394484,0.0101251382699757,0.0069943197794584,11427.666596873802
351907,37.0,4577.0,12730.0,0.570827678739899,0.1669633605958005,0.1806682000691225,0.0466089986384513,0.0066496299873466,0.0179522067221481,0.0103299252472319,12730.000000000002
189400,2.0,4462.0,9017.0,0.6712429810766052,0.0571321270533471,0.1546843594041592,0.0619449291794279,0.0259879934769422,0.0159405835711242,0.013067026238394,8514.31489761448
222894,33.0,4257.0,13214.0,0.6354840368638568,0.090425449314513,0.1553243025961794,0.0750123730255517,0.015535064614107,0.0190047022860684,0.0092140712997236,13214.0
31952,32.0,4413.0,17571.0,0.6287319745776679,0.1218384689119839,0.0890592026530016,0.1165893660780389,0.0247150994030884,0.013698123016023,0.0053677653601961,17571.0
356930,48.0,4005.0,14754.000000000002,0.6363619968582545,0.0638056301159692,0.1266967522945195,0.1154627911049799,0.0255336171288383,0.0120810941524305,0.0200581183450079,14754.000000000002
447518,17.0,4041.0,20454.0,0.6971832323859642,0.0806243534304747,0.0933241564174636,0.1005333323519847,0.0136312319126018,0.0061376970510781,0.0085659964504325,20454.0
287711,15.0,3684.0,14044.0,0.6467535156221358,0.1281585129853881,0.099540757814738,0.0954344296396481,0.0092690121980294,0.0121594142949028,0.0086843574451576,14044.0
167888,-21.0,3675.0,5540.0,0.6719495605162573,0.0818151624794184,0.0804416212725023,0.0793050301896848,0.0391832424426492,0.0202795748388681,0.0270258082606195,4514.334829294694
47473,36.0,4857.0,11936.0,0.6942579114935764,0.0356562936202763,0.0623054327332235,0.1307736320421127,0.0407398508016129,0.0152359839874585,0.0210308953217393,11936.0
480014,-15.0,4438.0,1559.0,0.6794064078122558,0.0888227532762597,0.1005663715258136,0.1005310405995176,0.0141456678383165,0.0057909550641786,0.0107368038836578,1361.862483596724
189804,29.0,3926.0,22341.0,0.702603254362834,0.082204235388086,0.0433412580219901,0.1284422720559516,0.0203376030536539,0.0124453818915715,0.0106259952259126,22341.0
324988,38.0,4732.0,9832.0,0.6612287722268787,0.0461019076394145,0.1261005559797534,0.1154879502652416,0.0296488885337166,0.0132322836698584,0.0081996416851366,9832.0
139946,2.0,4174.0,17574.0,0.7660228538375005,0.0296115569743624,0.0886362461414868,0.0630234832262796,0.0247858589658362,0.0160956263249615,0.0118243745295729,17503.118186752814
429175,33.0,3955.0,7822.0,0.7085316093725545,0.1405595486638922,0.03109234434069,0.0600245761215355,0.0282609725836442,0.0111152765969645,0.0204156723207189,7822.0
164002,-8.0,4269.0,11500.0,0.6480564627180382,0.0531401121859256,0.1291908979909072,0.123411514983848,0.0183816335706021,0.0189774675022123,0.0088419110484664,9661.85559993132
158066,27.0,3936.0,10401.0,0.6021191235788755,0.1183359987784557,0.1167524575029154,0.1173569925876381,0.0193871239032177,0.0130541122325374,0.0129941914163602,10401.000000000002
363172,-3.0,3574.0,18724.0,0.66956546330004,0.0944079100593287,0.0664298091600451,0.1296008490696557,0.0237573222986846,0.0104656972823841,0.0057729488298615,17561.15353660445
173896,-12.0,3567.0,11624.0,0.6747625773932792,0.0944435977840047,0.0908782547700743,0.0650017371642587,0.0454515073085574,0.0185837766459079,0.0108785489339175,10318.042207923234
87524,37.0,4317.0,21634.0,0.6699137737890075,0.1283490747974677,0.0626711659059444,0.0971807247162605,0.0291278410824113,0.00544538238927,0.0073120373196385,21634.0
1578,18.0,4371.0,12237.0,0.7750614487428727,0.0352588663377196,0.0557465677253143,0.0897651953262297,0.0150783247562818,0.0220566165240521,0.0070329805875294,12236.999999999998
214739,18.0,4871.0,4237.0,0.6535545348601596,0.1162541770794075,0.0919418372813199,0.0751197226545486,0.0319052922555548,0.0090863568926338,0.0221380789763756,4237.0
338437,45.0,3663.0,20159.0,0.6202469922480319,0.0941588488834934,0.1215687600228447,0.0740640194335567,0.0396805179185212,0.0234478983027892,0.0268329631907625,20159.0
155693,4.0,4712.0,23357.0,0.7293650758185222,0.0178537297299613,0.1222535333782173,0.0792849415018027,0.0256485619317817,0.0060319858428515,0.0195621717968632,22694.967091775536
336121,12.0,3985.0,23596.0,0.6622113684683948,0.0850260113511948,0.1010851980371006,0.1035805919701121,0.0132337534950217,0.0178878100379795,0.0169752666401962,23530.30493697341
198325,43.0,4135.0,16462.0,0.7425114813145747,0.0356787573583896,0.1462035179029729,0.0406059431446744,0.0059439842029705,0.0116618263248083,0.0173944897516094,16462.0
446337,-20.0,4666.0,15384.0,0.6670781974358703,0.1017971356965521,0.0743820336089535,0.0983922215066339,0.0175261550428989,0.0178821163427073,0.0229421403663838,12543.512454843923
89533,-22.0,4345.0,6972.0,0.6013272720146738,0.1048407829031574,0.1311363630011968,0.0981221818630675,0.0343270183360605,0.0160149963611006,0.0142313855207434,5090.412930522637
151715,-1.0,3635.0,24345.0,0.7321664167283717,0.1086119545253998,0.0671637442508793,0.0566026526204807,0.0064927814777082,0.0119411631219872,0.0170212872751729,24345.0
466761,6.0,4091.0,19909.0,0.6754742479797892,0.0677498335643523,0.1192167884940341,0.0751951951665723,0.0146003903695197,0.0265731771094598,0.0211903673162723,18993.456874748805
346326,-14.0,4792.0,14835.0,0.7015396408345566,0.0419746294747846,0.1009082978282189,0.1007406368892113,0.0121757777885518,0.0265503885079129,0.0161106286767634,12551.895702711076
268805,44.0,4089.0,1160.0,0.6675437274158117,0.0609253818515244,0.1561781566419374,0.0734585303750809,0.0055980570356073,0.0295751651199928,0.0067209815600453,1160.0
346666,40.0,3893.0,19314.0,0.7776478376733293,0.0575489573022878,0.037649786429578,0.0930851598459912,0.0099236121517029,0.015106401224426,0.0090382453726843,19314.0
357087,-12.0,4238.0,12093.0,0.714326536270526,0.0830767233881259,0.0904439565343558,0.067846903774515,0.0208941149345223,0.0069783572612848,0.0164334078366698,11180.99155509911
37581,49.0,4300.0,20352.0,0.5992582699603748,0.1309902085488974,0.0339567324418279,0.1648608198452032,0.0381195193035463,0.0056309414764404,0.0271835084237097,20352.0
354922,28.0,3864.0,6792.0,0.6634657028562253,0.0451153214952882,0.1073280974232165,0.13751705815997,0.0119164596018274,0.0124864287840355,0.022170931679437,6792.0
526392,40.0,4294.0,24800.0,0.6706910974694782,0.0405832679443286,0.1314513992054735,0.1153267644213563,0.0194453657350202,0.0077158470310518,0.014786258193291,24800.0
251460,49.0,4731.0,5134.0,0.6027778294763265,0.111444650323889,0.0934089812912284,0.1193036113750544,0.0300352096267346,0.0218941284378166,0.0211355894689505,5134.0
145856,-5.0,4167.0,24344.0,0.6013160933270535,0.1037557649777269,0.1093901895384204,0.1242537984075641,0.0359324807550995,0.0178993229249026,0.0074523500692328,20243.64970666377
589916,43.0,4468.0,4552.0,0.6123126256673066,0.0348561122260143,0.166026540836424,0.0975783053980259,0.0418703805891581,0.0199639032777727,0.0273921320052981,4552.0
503665,21.0,4136.0,8357.0,0.6337702750436727,0.1355278013214699,0.0666888053684984,0.1103563785654648,0.0303209761291715,0.0102899532219588,0.0130458103497638,8357.0
176368,33.0,3508.0,8147.999999999999,0.6215230897093673,0.1198337629700066,0.1312431362032511,0.0790396255868987,0.026506279854444,0.0150179806574803,0.0068361250185517,8147.999999999999
235488,13.0,3567.0,17586.0,0.6342626114390137,0.10643659359468,0.1361935986519048,0.0804015240671019,0.0231088874502458,0.0052886961790626,0.014308088617991,17586.0
285914,11.0,4561.0,3237.0,0.6320687819612602,0.0912785218979628,0.1202991835467113,0.1075790355540341,0.0212317385446797,0.0135020411835721,0.0140406973117799,3139.4031606408093
408890,25.0,3520.0,6087.0,0.7370659605740727,0.0607437590091119,0.0506857904470551,0.0584217051571096,0.0470742471511767,0.0312074556952181,0.0148010819662554,6086.999999999999
108737,18.0,4738.0,10448.0,0.6520322637878642,0.1255170695134739,0.0286064580336414,0.1347924337778658,0.02781756620218,0.0133069738438509,0.0179272348411235,10448.0
400461,50.0,4142.0,8693.0,0.7164288885630549,0.0681634492740098,0.0565204032372981,0.1010266263209942,0.0255178636991129,0.0174006076691465,0.0149421612363833,8693.0
498273,36.0,4706.0,6033.0,0.7014329913641549,0.0371683401147792,0.1444164799177145,0.0651109358668747,0.023414510821741,0.0156038176739128,0.0128529242408226,6032.999999999999
346496,-19.0,3589.0,24476.0,0.6423358269700219,0.1150753263472093,0.0488420451558489,0.1630824495613001,0.0094461678694488,0.0075703074463061,0.0136478766498647,20036.66614186363
531480,-4.0,4686.0,9413.0,0.6913906026041532,0.1005546784810688,0.1121239503556038,0.0425695101260233,0.0193291954037684,0.0207049385962397,0.0133271244331427,8933.323034241703
309538,9.0,3687.0,5120.0,0.6375221151773629,0.0511595033100725,0.1526894125627118,0.0948255848244972,0.0335502450783534,0.0119216679478804,0.0183314710991217,4886.545191419023
60821,6.0,4843.0,4782.0,0.6937250089425919,0.056617059563352,0.1613675238986877,0.0406851931195681,0.0201734451997715,0.0065446460865315,0.020887123189497,4732.496102020881
14352,-19.0,4845.0,10099.0,0.57551434356125,0.1302478529481565,0.1283332615322541,0.1245622986844562,0.0215350374397949,0.0101509204158979,0.0096562854181903,7220.014820067506
101025,-4.0,4057.0,12626.0,0.7533336331492142,0.0374341216213943,0.0707685887350125,0.0680460566025949,0.0388081354054778,0.0208456451500847,0.0107638193362211,11991.96421514379
209171,-12.0,4855.0,21257.0,0.6160567946494834,0.0557335356850452,0.1598611483885813,0.1193003901524604,0.0147264696702357,0.0170559120745308,0.0172657493796628,16256.783874835728
375208,3.0,3619.0,20119.0,0.5762283698920002,0.1430533281803869,0.0933013740041847,0.1320219621147738,0.011621823651241,0.0214322241988511,0.0223409179585619,17894.26773811612
488411,-11.0,4372.0,14234.0,0.5985686215605985,0.0793892384785921,0.1264472702067355,0.1368278517037749,0.0302208486902792,0.0208226441323759,0.0077235252276436,10899.765588391374
424364,14.0,3500.0,4441.0,0.6895285594657257,0.0675133310252545,0.1024278762074488,0.0937321246822611,0.01744411999025,0.0166760572121988,0.0126779314168608,4441.0
590202,4.0,4673.0,4421.0,0.6274615110886549,0.1153500707938259,0.0932110479550996,0.0979863321675662,0.0184694024619816,0.0253511994415627,0.0221704360913088,4009.193396912975
438114,-15.0,4053.0,21527.0,0.6164505088820739,0.0988448327234424,0.1446343388246511,0.1026375747402092,0.0112550067038835,0.0083068384462378,0.0178708996795019,17398.152566285033
353793,37.0,4696.0,1234.0,0.6700681984992688,0.1462169507299788,0.0339154832963541,0.1050976157325081,0.023062189796165,0.0100965156962974,0.0115430462494277,1234.0
