,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h",16 Methane mass frac,16 Ethane mass frac,16 Propane mass frac,16 i-Butane mass frac,16 n-Butane mass frac,16 i-Pentane mass frac,16 n-Pentane mass frac
57334,1.0,2626.0,22670.0,0.6408286766674557,0.0997044398343569,0.0821391870331292,0.1381685908137871,0.0244199275687355,0.0065760104737794,0.0081631676087558,886.5727226323112,-35.0,4481.0,12004.0,0.13093285899902,0.0164220984796409,0.1384013911331042,0.2704679525921974,0.3605448713002763,0.0236796374614821,0.0595511900342788,-6.084194225561589,70.01321971504655,23850.22693166895,10823.773068331044,0.6701564736156195,0.0958151027474768,0.077818052757499,0.1245537783817512,0.0212478277639338,0.0048716273281156,0.0055371374056038
681058,-3.0,2109.0,23951.0,0.6874349159069951,0.0463841046075821,0.0867076425667662,0.1431400802206626,0.0115273175700759,0.0100128472311479,0.0147930918967697,483.8381609064815,-9.0,3622.0,14671.0,0.2468211851037407,0.1625699384017203,0.2517941349460664,0.2377645917303731,0.0164679302436801,0.0082382390537084,0.0763439805207109,-5.960621118725442,43.15524189676614,29147.581090375108,9474.418909624885,0.6867127187448033,0.0793411089015523,0.0888419970856921,0.1196157536568052,0.009332293476056,0.0068940329531211,0.0092620951819697
153670,-19.0,2282.0,19375.0,0.5781758144237861,0.0936703802427476,0.1945197298738969,0.0569555308097952,0.0302812611902728,0.0194868131785383,0.0269104702809631,492.3617729500812,-5.0,3541.0,7399.000000000001,0.1174514732811559,0.1255696509143892,0.0660209920838685,0.2154137831945772,0.3221151112572889,0.0651243719880191,0.088304617280701,-21.16632335042894,52.3291858197897,17122.95924446607,9651.040755533932,0.700418466474853,0.1037894089222111,0.1526776910559648,0.0265205981470308,0.0106402114472531,0.0029827424849321,0.0029708814677549
413986,-42.0,2428.0,3969.0,0.6785978758390702,0.1052618253315855,0.1174493961394708,0.0741351661360251,0.0068707426756813,0.0087460235670388,0.0089389703111282,808.363236453771,-8.0,3933.0,18175.0,0.1468674488555892,0.1121926666950549,0.1308989347057987,0.3848488631906451,0.1174743712617951,0.0458572854183332,0.0618604298727835,-34.12321184654937,52.81198755036138,7165.244170622079,14978.755829377922,0.7305582481176885,0.1511328242136038,0.0851402461947532,0.0300513681252521,0.0017924992109211,0.0007827735365132,0.0005420406012681
698277,-38.0,2300.0,21827.0,0.7200587922685067,0.0578732407948796,0.0464458844899597,0.1528855850836306,0.0047451451887447,0.0091490176775684,0.0088423344967099,274.61758871226425,-24.0,4816.0,1222.0,0.1305952909032368,0.0445436920991629,0.023440657662107,0.3883136887011104,0.3606056979894866,0.0420745055379362,0.0104264671069598,-40.27904599769329,42.962143716820606,18346.627170378822,4702.372829621178,0.8605901082153989,0.0602187783152119,0.0297167153837566,0.0473075638560939,0.0010134150979106,0.0007000015406909,0.000453417590937
695815,-2.0,2113.0,2054.0,0.6772963291319917,0.0487595798707011,0.0953739199116496,0.144879589096812,0.0067627983904923,0.0159189558318354,0.0110088277665178,491.237965254028,5.0,3986.0,12309.0,0.1184636230752508,0.0612274560137809,0.0820300174638465,0.4235917069449763,0.1914691186407146,0.0579682251881867,0.0652498526732438,-2.9647087852117693,59.63208768312643,4113.356921084523,10249.643078915473,0.6619340949374378,0.0923408192592789,0.0771734112432859,0.1311770409982169,0.021169999356471,0.0095953719715716,0.0066092622337374
663619,-22.0,2105.0,5593.0,0.747674531872619,0.0384295127398193,0.1012499686644984,0.063154234269455,0.0363634916872699,0.0069169607830866,0.0062112999832515,376.9254622657437,-16.0,4142.0,5694.0,0.1119128530263647,0.0311082360123504,0.0368641245235501,0.3006739159464037,0.4980418788843208,0.0055057458957903,0.0158932457112196,-23.37539028400934,73.3606184189598,5990.398059978899,5296.601940021096,0.795432154052498,0.0411434749101455,0.0914736480098938,0.0454477946658172,0.0224251250466388,0.002414210349085,0.0016635929659214
607806,-36.0,2677.0,14218.0,0.6582269938642248,0.1929756512553143,0.0383788887550716,0.0521651807142189,0.0293202054680785,0.0060548249727806,0.0228782549703109,231.3971219345933,-11.0,4136.0,3455.0,0.1655085824520883,0.1193245425395259,0.2144303585168834,0.3921860167470178,0.015920428715876,0.069467926697107,0.0231621443315011,-41.56449002984812,39.81488983212392,13112.77641746792,4560.223582532077,0.7535801686994525,0.1963506668639377,0.0248179603641043,0.0168994985746509,0.00659177609959,0.000498393151688,0.0012615362465759
392839,-10.0,2728.0,18701.0,0.711995761770664,0.0577045485475105,0.1208183797336867,0.0683628464445785,0.0181719650853854,0.0056275521325505,0.0173189462856242,665.8887897395223,-48.0,4881.0,13340.0,0.2309076760494404,0.1750165033159354,0.1605110676893303,0.041467223659765,0.2186113857302198,0.1008510746469453,0.0726350689083635,-20.0754257287158,11.319519427254647,21021.623878194023,11019.37612180598,0.7685146344067983,0.0585388416028881,0.1028205581032468,0.0499005078030429,0.011898836842796,0.0023923913433749,0.0059342298978524
363508,2.0,2271.0,12860.0,0.6247702410767019,0.1123769935647243,0.1109883466823797,0.1015235009291545,0.0275963197257044,0.0173336964089643,0.0054109016123708,754.225518870818,-17.0,3555.0,19693.0,0.1689640628948347,0.0180752497029639,0.1668011764528182,0.4540006062786272,0.1320115036882744,0.0234284830189348,0.0367189179635466,-5.211031364923315,40.88065165572283,16503.474791626963,16049.525208373048,0.6671528085424248,0.0942348530778358,0.1027237443637381,0.0938170770225137,0.0241579731307601,0.0136177596684539,0.0042957841942733
369608,-16.0,2038.0,20012.0,0.6374679356563506,0.1175384129748593,0.1152658501306828,0.0750346882254212,0.0220609431373777,0.0157189199694528,0.0169132499058552,1382.7102229550023,-3.0,3587.0,22632.0,0.1410228150236179,0.0284568006596233,0.0305176773900939,0.416242663051356,0.3022127240111076,0.0149171008313826,0.0666302190328184,-16.202189504576893,81.81358167110699,22462.80557188355,20181.19442811645,0.7028127630611021,0.114359155776142,0.1039896241250736,0.055259225267356,0.0136814739284115,0.0054071723020767,0.0044905855398378
457379,-41.0,2257.0,21925.0,0.5857447509745878,0.0615244037380256,0.2021184548181772,0.078837202797838,0.0408396751567362,0.0105829037774961,0.0203526087371388,1598.4005574972027,-8.0,3649.0,24013.0,0.1325928524026305,0.0738550890575586,0.0989100964617752,0.3316266850312627,0.2511032585847713,0.0485417392675873,0.0633702791944141,-41.154633228129285,60.61889560931184,19296.054465608508,26641.945534391496,0.8203728860492302,0.0697370679664205,0.0908417415201697,0.013599222966447,0.0045555661608934,0.0003941996248705,0.0004993157119683
75457,1.0,2178.0,6422.0,0.6433981334183524,0.066650249816378,0.0456538685734294,0.1644064540649138,0.0445752237325457,0.0256279641051185,0.0096881062892619,1309.5253891584125,-33.0,4045.0,21042.0,0.1613706010050247,0.0448310286798195,0.0263147630689961,0.5259213856150134,0.1171412390739836,0.0449836328109136,0.0794373497462487,-13.393761390118812,59.992246066055145,9482.56982837855,17981.430171621458,0.7689413466019857,0.0635360947734953,0.0318849332090533,0.0997142037468856,0.0241579174017527,0.0089992662286256,0.0027662380382015
642373,-32.0,2187.0,1836.0,0.7113699729822665,0.0434789132384617,0.1592511436656991,0.0476064068866254,0.013744497813533,0.0174799260205551,0.007069139392859,957.499959447642,-36.0,4502.0,13722.0,0.1217426788626231,0.0661264583543681,0.0333835630677646,0.2093858657959559,0.5102715906391917,0.0176858321354919,0.0414040111446043,-41.06534174414986,64.37082521183282,3432.450026785037,12125.549973214958,0.8336470597798662,0.059951090255412,0.0862087363483886,0.0151216063011267,0.0031193372454652,0.0015326964936637,0.0004194735760774
737424,-4.0,2463.0,12677.0,0.6173940420932512,0.0987259503553778,0.0667144584211906,0.1698933495368695,0.0220460095205337,0.0194783183503734,0.0057478717224036,342.18063748298977,-4.0,4759.0,6012.0,0.0899469908267975,0.0739504064757481,0.1876717833141405,0.3958933771673695,0.1419056797660379,0.0578504976397076,0.0527812648101985,-7.656532710697206,58.94846109061092,12347.31064712746,6341.689352872545,0.6732764747489016,0.105596312169195,0.0635762588349524,0.1322425355026474,0.015109852460558,0.0082376974668303,0.0019608688169149
385048,0.0,2465.0,17242.0,0.5877559253208888,0.1147428672064635,0.1606106234680925,0.0752576049804776,0.02134177621496,0.015581572379763,0.024709630429354,211.72534867371704,-37.0,4805.0,2845.0,0.2349028142700936,0.0798116750945713,0.1273618304882477,0.1838655125447816,0.2837201247557379,0.0828728612308717,0.007465181615696,-4.6456120724611765,45.43555442493687,17076.411442317447,3010.588557682553,0.6300601178758162,0.116315420925417,0.1538012591821095,0.0633912191735303,0.0164989134790168,0.0085137448179755,0.0114193245461343
548735,-16.0,2289.0,23532.0,0.7375494825544204,0.0271755197833479,0.0759317619994345,0.0968727140224927,0.023797876063923,0.0224427983018426,0.0162298472745386,692.4243661653486,-10.0,3984.0,13255.0,0.2856147724700168,0.0667617555452358,0.1343156417218198,0.0878962192529377,0.3068045157171942,0.0901737459474863,0.0284333493453092,-18.12699020921601,69.12812948659092,26446.04197134617,10340.958028653831,0.7964858474318528,0.0395323239417553,0.0693807055243567,0.068646729807222,0.014327001848572,0.00747717738082,0.0041502140654211
64110,-37.0,2178.0,15249.999999999998,0.6289771275351705,0.1076633457927514,0.0947192911042983,0.1027849354308444,0.0283656979896271,0.0175934403241451,0.0198961618231629,1195.132067745788,-38.0,4584.0,23712.0,0.134306039996014,0.0783497678581475,0.1630148395376941,0.0319380215062152,0.540930251832049,0.0063116828558341,0.0451493964140459,-39.43612053282322,22.237277657910223,15110.198375628988,23851.80162437101,0.8072478428456841,0.1080748233934804,0.0525471590095455,0.0255475683972466,0.0047581571645468,0.0010392483313915,0.0007852008581047
235016,-24.0,2675.0,15161.0,0.6291522536653322,0.0445634039976057,0.1558367574641322,0.1077416683871178,0.0356250143615416,0.0063892590721962,0.0206916430520743,1133.31527290274,-44.0,3661.0,16612.0,0.0985614457905065,0.1004445953450042,0.114468301064249,0.5713793721688176,0.0684900049674856,0.0164302016014177,0.0302260790625192,-29.19739815191633,39.47644460625753,13709.946573819188,18063.05342618082,0.7956819589679245,0.0482715426731915,0.1068330636471112,0.0381681164356391,0.0090009248197248,0.000629220042405,0.0014151734140033
3984,-9.0,2019.0,18185.0,0.6241514666934597,0.1117302202258292,0.1255583571300349,0.0953288267199558,0.0123356706012249,0.0178482699643234,0.0130471886651718,1213.5725835485025,-32.0,3960.0,19934.0,0.1114349797246298,0.0943164017256734,0.1176078278953176,0.1041109463274184,0.50220811046706,0.0131901765488921,0.0571315573110083,-11.833485574176676,50.49179218594276,19727.482055398385,18391.517944601608,0.6779754531818837,0.1134058662439746,0.1126003570781624,0.0738974339908327,0.0086523872913763,0.0084012465124152,0.0050672557013548
143692,-34.0,2098.0,3317.0,0.6076998888601562,0.1721439250592596,0.0832912930425687,0.0666539445330687,0.0207113210452533,0.0280230449573039,0.0214765825023895,620.5418880550154,-21.0,4310.0,14985.999999999998,0.1919192751852478,0.141293637229091,0.2458388360930099,0.3060075801299966,0.0782667804259118,0.0180874385033348,0.0185864524334081,-33.70947756653581,32.16630043527522,6435.294868378393,11867.70513162161,0.733782105590566,0.174495693370327,0.0593776588172012,0.023258818472346,0.0050958391920865,0.0026152295283774,0.0013746550290957
185745,-42.0,2321.0,16447.0,0.5786192597868794,0.1416930216268991,0.0628031870238028,0.1550697640219009,0.0371771142148407,0.0152726598186173,0.0093649935070594,703.0138115272264,-31.0,4795.0,7767.000000000001,0.1513340346950778,0.045293924016957,0.1734656128122901,0.5155480136247573,0.0439594100270928,0.0049542640020189,0.0654447408218057,-44.73508401744263,41.4856431741074,13121.211500548488,11092.788499451512,0.8018970831290281,0.1421550513794588,0.0265235751219328,0.0248676422198669,0.0038360287854581,0.0005146531399856,0.0002059662242695
311776,-29.0,2665.0,7992.999999999999,0.5376056602292089,0.1310292487944251,0.1673078619564062,0.1085856314584421,0.0309348849175065,0.0086696904593334,0.0158670221846776,1158.697741468319,-21.0,4605.0,18207.0,0.0872806902529918,0.0599981082267021,0.0387834603078223,0.620363623073796,0.066426004282753,0.1101452521935137,0.0170028616624207,-34.69699863489623,57.54266087443602,7632.945861504,18567.05413849599,0.7432386455084263,0.1379033023774232,0.0881684321968534,0.0248331797149979,0.004779846474437,0.0004802780280566,0.0005963156998053
299263,-12.0,2034.0,13507.0,0.7268703109547789,0.0666738628038932,0.0515344314459253,0.1060362663421308,0.009373040998337,0.015521576870235,0.0239905105846997,168.1812154550934,2.0,4116.0,2425.0,0.0865437617874349,0.0731120555118238,0.0902255980962135,0.2823706839064934,0.3929074151713325,0.0032684039660054,0.0715720815606959,-12.163872239562409,72.00550644811841,13112.015937963122,2819.98406203688,0.7634993036835178,0.0698093166197124,0.0501480971128431,0.0903707391232991,0.0072915003603756,0.0082761857383028,0.010604857361949
530028,-31.0,2607.0,2841.0,0.6664620252938844,0.0836558038175494,0.1276231611344892,0.0927630925929351,0.0047183283907717,0.0125253016469703,0.0122522871233999,109.07499995100002,-20.0,4557.0,1393.0,0.1964792827708462,0.0499477266468458,0.0322507484381919,0.1691920952890748,0.2500984058722562,0.1326063985017715,0.1694253424810134,-35.90753149131771,65.7786623451264,2709.243741113028,1524.7562588869716,0.7943770179398834,0.0866204476384055,0.0845651586882214,0.0314203138317726,0.0011281964243071,0.0011320905461285,0.0007567749312815
170619,-14.0,2734.0,9694.0,0.6585283148593415,0.1041967674971797,0.0679223070708545,0.1144717208253353,0.0331542011557196,0.0168905928612256,0.0048360957303435,983.5203784622438,2.0,3567.0,22919.0,0.0592139072689045,0.0365133245155546,0.1220585451433639,0.4327814527649007,0.2508470214880652,0.0317976049079429,0.0667881439112678,-17.67150510340082,56.48457869476368,10259.331681464177,22353.668318535816,0.7227099963937312,0.1102282960888565,0.0647459100323321,0.0779231368694567,0.0185242521989003,0.0048259185123985,0.0010424899043244
371835,-39.0,2490.0,19335.0,0.7381030300197362,0.0396735488901564,0.0877277635379652,0.0899078537548954,0.0231006295534611,0.006282986571417,0.0152041876723682,309.22415020755227,-50.0,4236.0,1301.0,0.1384313602478905,0.0863418878374521,0.0790184507220905,0.400027828453071,0.2334662892312714,0.0411064044019437,0.0216077791062804,-42.66576558712143,54.36908988557195,16493.893536827112,4142.106463172883,0.8732838951973222,0.0406857654232045,0.0541202503842713,0.0261940353280902,0.0045764966543669,0.0004378788762518,0.000701678136493
464335,3.0,2795.0,5223.0,0.6494808735595675,0.0878703229058011,0.0886158373074184,0.136127912767449,0.0058932138927611,0.0105598493965795,0.0214519901704232,363.2372850482704,0.0,4163.0,7314.0,0.0754676070554833,0.1025790836479808,0.0700896841544863,0.3989528133401958,0.291977665017833,0.0495425177945685,0.011390628989452,-3.1594101141689634,63.4528266165031,5928.483037330745,6608.516962669256,0.6590285910279082,0.1079986563483722,0.082588538431249,0.1234708979060385,0.0057431923784893,0.0075055629644835,0.013664560943459
526800,-14.0,2751.0,22925.0,0.6795369961537394,0.1157983348554754,0.1167802652957808,0.0434257215186545,0.0232277555525533,0.0159587924805259,0.0052721341432706,411.6730357187784,-39.0,3514.0,5070.0,0.1001442371508739,0.0776787433195202,0.0791661090439118,0.1882894026974242,0.495849571597828,0.0082480134852202,0.0506239227052216,-19.97005001283816,58.47065789773143,22492.3437935994,5502.65620640061,0.7128041422267933,0.1178165733908586,0.1097969425055346,0.0343655312410483,0.0163210901653243,0.0070410695939507,0.0018546508764897
494194,-6.0,2620.0,10291.0,0.6962786788143248,0.1158340310319015,0.0464841055844655,0.0742966920875218,0.0277937730453889,0.0190168865667647,0.0202958328696325,914.42297760595,-11.0,3586.0,13442.0,0.061111341096241,0.0321077042025241,0.0470656288230685,0.2015107481128344,0.5890244998676574,0.0382949241172987,0.0308851537803755,-10.715111495453757,80.64934891563666,10805.105892688282,12927.894107311724,0.7298543518020061,0.1159612471960642,0.0449862531056805,0.0651811250940332,0.0226065557721173,0.0112329536095936,0.0101775134205047
623322,-1.0,2560.0,7653.000000000001,0.6655268440071929,0.0539215290246986,0.1461694792251312,0.050395078910976,0.0455327115326254,0.0199498293016035,0.0185045279977721,557.6079038179429,-35.0,4528.0,13503.0,0.1499909540292436,0.1350594594398774,0.1903405700555361,0.392559254278822,0.084085321199577,0.0143035369913986,0.0336609040055452,-11.804754317273137,15.564485524213469,9367.233617785052,11788.766382214946,0.728784225081904,0.0681819765911455,0.1197639886793733,0.0365890504790412,0.0302510699259578,0.009258443118591,0.007171246123987
489434,-33.0,2324.0,14675.000000000002,0.7339539990405821,0.0357484804704462,0.0574967194175896,0.1235409391651274,0.0196560282907055,0.011332971433276,0.0182708621822728,652.1922532990143,-35.0,3952.0,8093.000000000001,0.106207965462037,0.091723287251467,0.1479043455357139,0.2748238248114052,0.2595350483068178,0.0590357108955736,0.0607698177369853,-35.30189204542597,53.785242390165536,13347.828742903575,9420.171257096425,0.8645381220712101,0.0381397925662124,0.041489392277375,0.0478596567037611,0.0054462823538752,0.0012028734419768,0.0013238805855894
