,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas CO2 ppm
266248,24.0,206450.0,0.0124076179997511,0.7564882125389782,0.0672185705267367,0.0975409577087363,0.0394507826834268,0.0144383723920893,0.0009446453536977,0.0061016725059644,0.0049905006317676,0.0004186676588513,0.0,12.0,675288.0,0.0045154335200895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002598563739842,0.8712689219481317,0.1239557881577945,22.82291341414617,9045.733831336252,45.142740400085124,112.23600990664518,30.674771094727816,22014.443006424397,5.720593334931274,99.4047538773086,17.892960238843614,680586.3283834404,30.6932000871684,22173.84718604061,12.492953384573298,201151.6716165488,22.63608030539576,8886.329651719792,11947.006230927953
317234,49.0,212810.0,0.034446298519103,0.618267160105052,0.1213720062389518,0.0521009603556324,0.0238181821134779,0.0908433055704842,0.0305214037858148,0.007558381374916,0.0205449122155667,0.0005273897210006,0.0,19.0,491254.0,0.0020561315013877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003246737722341,0.8247453404793907,0.1728738542469874,27.503462929208364,7737.571103237266,158.9677190777152,266.53068403489596,35.55987214388877,13814.84157232623,4.485316726103623,28.405130943540346,41.4879263121876,503625.3346969389,35.600217878436155,14146.69248420516,20.17205513255232,200438.66530304868,27.06538461133684,7405.72019135805,34509.01820769642
240963,14.0,158131.0,0.033524423818053,0.5331769376749477,0.1973654715241326,0.0154791470603341,0.0865654097035402,0.0708954115950388,0.0354101092165824,0.0082608665700697,0.0175231915954821,0.0017990312418189,0.0,32.0,242226.0,0.0043084864598562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003544605112762,0.944476455084136,0.0508605979447313,29.57898282736216,5346.059427497293,93.68002362886841,179.223562003917,23.27744418670164,10406.039342514383,3.6885300257079003,44.83427960795414,18.116124797750672,250423.01099585628,23.56326713469407,10627.686286641405,33.42663177053731,149933.9890041445,29.25876663728948,5124.4124833702945,29445.795920607256
336615,47.0,127267.0,0.0167384094653875,0.5344914793255411,0.1972419527064556,0.082521131613965,0.0730718366194374,0.0772681846955239,0.0109099125189,0.003173563503866,0.0036628189906809,0.0009207105602421,0.0,25.0,76282.0,0.0034754599159565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002461020098867,0.8807864906669887,0.1154919474071681,28.777084368330147,4422.511967197772,16.198860819965546,74.02581617253267,29.79141186732157,2560.5365848294796,0.6301531999149617,8.899042263915007,47.69837930044281,78262.8361584909,29.97614745328964,2610.837042366569,39.48692854582498,125286.16384150863,28.65510132908281,4372.21150966067,19909.9824641131
402668,51.0,204955.0,0.0172227058906036,0.8422426177975181,0.0002904937499446,0.0743033339177402,0.036793042932449,0.0171635569847395,0.0093975513844999,0.0007688900417221,0.0008774726702521,0.0009403346305305,0.0,28.0,218701.0,0.0039312921234325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001805822086481,0.9835096446933248,0.0123784809745945,21.471616458500765,9545.392187687707,8.375820771533867,164.39748225901064,19.37243792913104,11289.286397512797,2.038644271723813,44.38148269371572,42.954246620389824,222186.3442786695,19.530169600971167,11376.570138316718,31.967856875097027,201469.65572133043,21.30126302238688,9458.108446883778,19565.7066930308
242875,48.0,235267.0,0.0261085924835364,0.7165384186950603,0.0759030751561296,0.0055176096310078,0.0343565651332673,0.0861866429553713,0.0337960251396526,0.0048948396462538,0.0149216146466875,0.0017766165130329,0.0,17.0,44480.0,0.0035653997902385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003442954050591,0.8650412388000775,0.1310490660046247,25.508474096164047,9223.09186794436,137.62342270446294,240.8019470183778,31.368906344497752,1417.964640256003,0.4881987101764216,5.055610830934363,48.14262785157479,48920.0002732311,31.83437761094574,1536.703524444302,49.72468078626861,230826.99972676867,25.3534765335449,9104.352983756056,43402.75888708451
470201,54.0,258725.0,0.0203842045993844,0.6000206759161274,0.0992759478755207,0.0702309496778622,0.073263634130193,0.0452157905209485,0.0485473629232317,0.0084926176687331,0.033669996547386,0.0008988201406125,0.0,26.0,172210.0,0.0017860259919893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001001073926154,0.9106184635440322,0.087495403071363,28.77083179680692,8992.614528048303,302.78130011135954,183.3072944231332,26.913342301459195,6398.685011733495,0.6405556726918804,11.428217745508382,58.504834538635976,187105.8986549592,27.50735577472595,6802.03143432907,51.170864796480885,243829.1013450409,28.387645879891764,8589.26810545273,17199.547189254943
146755,55.0,281034.0,0.0381662145703321,0.7105438829252637,0.0492601143449763,0.0608796555282909,0.0217281918542125,0.0842483215514693,0.0142145122477678,0.0047711691049345,0.0159619870684905,0.0002259508042619,0.0,17.0,92351.0,0.0020868623680807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002153546411402,0.7997590515835038,0.1979387314072752,25.322209905251096,11098.320448789964,177.15124748554908,423.58087961882217,38.09418881741583,2424.280523274436,0.5220800621129424,5.059139793692408,55.47527307249618,100458.7597381064,38.20330521642489,2629.5829423396535,54.738158694205936,272926.240261894,25.055153633009297,10893.018029724757,62107.00059309776
122946,38.0,205420.0,0.0387482120477151,0.635090746343513,0.13871613546041,0.0478940748342786,0.0445342162403216,0.0317541038498822,0.0490809299468496,0.0062665721345593,0.0062690945800613,0.0016459145624089,0.0,47.0,28390.0,0.0040175335781954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000144081821595,0.9386300786289388,0.0572083059712708,26.8478042259738,7651.277485153413,47.96658221272031,296.4733224306328,23.90856195431288,1187.4407191135438,0.1710886218459561,4.770582961155154,37.82189513778047,30493.067758274134,24.606841342256,1239.2109712151487,42.831180955762136,203316.93224172588,26.75396259345066,7599.507233051811,66750.9258259863
64879,35.0,19573.0,0.0285175873166397,0.7711887780259135,0.0697853522815818,0.0166438905494615,0.0137298013063333,0.0123751468702692,0.041172587739808,0.0085180974296533,0.0375887334626307,0.0004800250177088,0.0,42.0,690856.0,0.0022859059420421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002210560554986,0.8273308226119801,0.170162215390479,22.85165554926616,856.5243755666776,32.195666457422035,24.426008669053026,35.28990208712937,19576.5915783587,4.327524114419086,44.750247013901486,42.59645174513264,694101.6072506104,35.270192379059125,19679.552631607345,42.8985576914917,16327.39274938975,21.666915394933422,753.5633223180323,1709.4354361513035
137091,29.0,68393.0,0.0304382941101961,0.6491173726592412,0.1604983697221329,0.0170261693524781,0.0093993812359484,0.095594587445144,0.0053921777800447,0.0068431974003801,0.0248539281842179,0.0008365221102161,0.0,39.0,611086.0,0.0012413144738929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415451953911,0.750169550264407,0.2483475900663088,25.17767143539625,2716.414827141207,67.51357903231224,82.68303343382155,43.17140943082441,14154.877222138693,3.4190425843585213,17.570653972017688,41.45511930133517,617963.3215634045,43.07954030071904,14344.705566718643,38.55470955135746,61515.67843659563,24.347347245456582,2526.5864825612557,6572.075177365276
73893,44.0,176530.0,0.0178847942946802,0.5963651053574902,0.179216818348225,0.0681110719328151,0.0982229214410822,0.0082914624986261,0.006013206124504,0.0045942805916995,0.0211090506863885,0.0001912887244891,0.0,41.0,255917.0,0.002903826869199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001567519852892,0.840030648680788,0.1569087724647236,26.42608846544984,6680.141112476784,141.0114373355001,119.47294965608341,33.964365890547434,7534.867596960608,1.181105454714839,21.879950983911115,53.15102051468199,263749.30816590134,34.04266739193617,7747.60993694568,41.50899545488664,168697.6918340983,26.08431886891425,6467.398772491708,18387.64581809438
30197,45.0,27297.0,0.0277275598055192,0.6142599971034354,0.1308642227047478,0.0641165577715023,0.022339417297142,0.0736453168591642,0.031247937633138,0.0067208168625523,0.02801661261772,0.0010615613450785,0.0,54.0,189395.0,0.0049711908957479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001019886386872,0.9108288095944322,0.0840980108711326,27.129465729862225,1006.1753619406285,28.1896253409848,27.898787523048703,26.65252830246421,7106.08006304937,0.7247394320326577,35.325680513886695,56.68276579692923,191666.11573967972,26.73789038769634,7168.333513248168,54.24902391761924,25025.884260320607,26.51266375853048,943.921911741837,7451.649197571931
156034,24.0,90335.0,0.0369097582479769,0.72054475388521,0.0198100130398219,0.0288776515439296,0.0766417491435213,0.048561566680161,0.0323377316302547,0.0080262925392087,0.0266604364623658,0.0016300468275495,0.0,58.0,79952.0,0.0041634170383976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001806842232698,0.964204185543217,0.0314517131951155,26.18052313271317,3450.4658116294218,91.99092453651164,127.35585895015134,21.30770199169644,3752.2582224567013,0.6779738624323095,15.622215815843724,33.62582279014521,83535.00682657298,21.74389014282673,3841.7691718393376,66.34220726960808,86751.99317342706,25.811710281474483,3360.954862246788,48988.531049874015
65841,24.0,126511.0,0.0063399963205477,0.6402223545960422,0.1339371779508339,0.0543093170675036,0.03395299170854,0.0803874274392666,0.0271663540657751,0.0040213584945852,0.0182792517499384,0.001383770606967,0.0,26.0,185344.0,0.0016751748664458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003650129354313,0.910578298928062,0.0873815132700607,26.516226552994898,4771.078560034068,87.2117461175963,30.248620515660008,26.9031971307642,6889.292714881697,2.514680956904438,11.54077000355797,29.3908922940862,189362.3058099748,27.01705784060663,7008.990650542388,26.435698809294024,122492.69419002444,26.334695885380658,4651.38062437336,6181.325536463644
239520,53.0,17383.0,0.0158971192296897,0.6342978922417044,0.1269701519293912,0.0476760299836574,0.0995030460751085,0.0356646186152109,0.0126321288940675,0.0043641104684096,0.0210017340011661,0.0019931685615944,0.0,36.0,590257.0,0.0044666680256098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001746707782141,0.8005018999863251,0.1948567612098508,26.63018539912644,652.7555005520247,13.708997390391655,10.376932020111317,37.84366047094971,15597.249120578721,2.7243836418906717,69.66773393435955,37.11348572100587,592469.5985551592,37.813356918233694,15668.26240358123,35.44603710011626,15170.40144484058,26.07753225946568,581.742217549515,1552.7243277982657
455407,21.0,207444.0,0.0234926933116512,0.6447222299438021,0.1270629440481806,0.0580051062915831,0.0770694714274989,0.0165330007776702,0.0153400317044756,0.0095772614562957,0.0265997981630544,0.0015974628757877,0.0,28.0,155608.0,0.0035913985472242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001715748091068,0.9440924800143472,0.0521445466293215,25.92922653169424,8000.392905913858,212.8088365224409,187.9507769113442,23.385734937036784,6653.970910854648,1.1416537888320863,23.897061462515467,22.64041770608702,167779.56431623478,24.038207749665105,6979.703564570959,43.32432291375369,195272.43568376536,25.44378894529583,7674.660252197552,16476.285152152715
459452,12.0,279530.0,0.0204716572140928,0.678742752058448,0.0645421751220415,0.0194576576138181,0.0999417961675694,0.0687909579830038,0.0067206447808702,0.0057150095738384,0.0347996506399792,0.0008176988463383,0.0,43.0,575264.0,0.0037254863400632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002689022674752,0.8112967774493123,0.1847088339431493,26.493961468628644,10550.706066776384,367.16088512892725,215.99043796569543,36.79946037026908,15632.403144279955,4.203588651583326,58.238304376375986,40.07048207674802,597178.57497104,36.80317723958282,16226.27772280373,43.042968560596535,257615.4250289601,25.873233400896964,9956.831488252612,5324.907923145034
437579,55.0,48635.0,0.0317711475030342,0.7283304460038665,0.0611614285955308,0.0307108458372438,0.0094534193659643,0.0997315456950324,0.0339806181920044,0.0008803790785476,0.0036992566873219,0.0002809130414536,0.0,60.0,437040.0,0.0010108794391788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779012158143,0.857318726024625,0.1414924933203818,25.268586422724148,1924.721833915582,7.120040115346688,61.150621287642444,32.356166224240106,13507.162652433926,2.4029406580695007,13.65411300698924,61.57313737503324,440409.2535722565,32.396036907909235,13594.541049085361,59.5259462837397,45265.74642774383,24.63651895975724,1837.3434372641525,4820.175320106801
32054,53.0,142728.0,0.038165214016587,0.6345626345874862,0.121889685115007,0.0281457496768259,0.0936683349949496,0.0434597104923931,0.0269132561672745,0.0047904152814135,0.0081347395579541,0.0002702601101088,0.0,37.0,603296.0,0.0033295599764719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003795255969308,0.8570907209661562,0.139200193460441,27.305981092274468,5226.986700008419,42.520175477458444,199.4890660676751,32.1878159835848,18742.992699711904,7.113445492627787,62.40591833226576,44.47837678366386,612064.4466225625,32.27115307174131,18966.30235870082,37.67063131418189,133959.55337744032,26.772222163671927,5003.677041019563,22248.56802289568
77064,36.0,270703.0,0.0296684595730888,0.7513348294948521,0.0530021462922176,0.0296254794288013,0.0334030778107322,0.0634756716105028,0.0132507535771965,0.0008345854219505,0.02538380138147,2.119540918775353e-05,0.0,43.0,111934.0,0.004241497139706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002660266346741,0.820122392177527,0.1753700840480927,23.77201629637453,11387.464850479886,289.05714600305237,337.84854055643217,35.86822726469352,3120.7006461169867,0.8301894907117915,13.236442864383864,41.66134444494679,124121.86403161276,36.03059419501984,3444.90194526875,57.87464469164382,258515.13596838844,23.366987034974283,11063.263551328151,47074.26089432908
108005,57.0,264252.0,0.0055734090542627,0.6291725071806813,0.1118740510545426,0.0470406183830359,0.0784912387304081,0.0780943706289945,0.0266849486359743,0.0075849880563795,0.0139897605023238,0.0014941077733971,0.0,27.0,267466.0,0.0019150948473953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814214828867,0.7933553847654132,0.2043480989043047,27.854875802518663,9486.74127551149,132.71723839191554,52.87348972038341,38.74068971276955,6904.007181674902,2.6333366570948673,13.221828580005752,62.164005676912666,273766.2720676808,38.62548748991516,7087.71046939302,32.48636286002932,257951.7279323192,27.7276872641798,9303.037987793374,6808.581041309093
162995,16.0,125478.0,0.0396670953611634,0.6903300093235143,0.0903718972647924,0.0231452613186903,0.0157543392401162,0.0978405114084729,0.0023072430029589,0.000166150505187,0.0396459868073822,0.000771505767722,0.0,16.0,263475.0,0.0013986571857026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001076749045041,0.9541258133932404,0.0443678545165528,24.70469912294383,5079.114680796321,201.3665136280322,201.47372639343266,22.54110843701806,11688.644359977838,1.2585736652430006,16.34840642520517,31.502192917619936,278775.2000030569,23.05441784552885,12092.051157870477,16.812698765756807,110177.79999694364,23.56387583574218,4675.707882903696,7770.937466889607
451336,27.0,84978.0,0.0195908394788776,0.6987923712706647,0.0499469374734323,0.0959808514654515,0.027871917715077,0.0813641516630922,0.0108617584405286,0.001784636048872,0.0120452618334764,0.0017612746105272,0.0,53.0,524216.0,0.0017876925829866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002781468320998,0.8334224043150094,0.1645117562699042,25.510922876554087,3331.0437419768678,40.12329405087438,65.25794324618859,34.7063331733262,15104.332612207214,4.201222267067133,27.00190338180545,52.08129877327292,529130.6427935653,34.72213284485636,15239.001738683493,53.02940404673046,80063.35720643483,25.048177024737104,3196.374615500592,4023.14084113656
109028,58.0,139658.0,0.0085352199654669,0.6068963916368437,0.1079313815915657,0.0446930572851711,0.0894321946817744,0.0763025057801486,0.0425273443581465,0.0030712335757969,0.0194633509376806,0.0011473201874052,0.0,16.0,354001.0,0.0035331179089397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814088673721,0.7344829877580528,0.2617024854656353,28.935223902975867,4826.5740216247905,93.94130400957569,41.195870954175774,44.58245160492593,7940.366383101425,2.2344895103880704,28.054250671678396,46.45333082016669,359196.5405414493,44.39942904121955,8090.116208656161,-37.31822153217024,134462.4594585506,28.7508047814882,4676.824196070054,8589.425079459188
97208,11.0,39123.0,0.0170954038179285,0.7073481636507387,0.0126059166996472,0.0471858388100755,0.0615495374928317,0.0871890658216201,0.0478364077820841,0.0012712863397022,0.0163034329633975,0.0016149466219739,0.0,38.0,485050.0,0.0022076490695491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002928720910331,0.9377474212629624,0.0597520575764553,27.3330413690244,1431.344557372849,23.335830038652112,24.469413210882983,24.12120203736012,20108.865190413413,5.8893253966190935,44.393317527304454,36.87823617142272,487474.14372050704,24.150314381079163,20185.001985002073,37.97655106501082,36698.85627949318,27.07987460468602,1355.2077627841988,2738.339706646469
450330,17.0,225256.0,0.0209936284749376,0.7568787464174802,0.0078402101711847,0.0419338581919571,0.0243466602562783,0.0787417763643277,0.0417667661839766,0.0078621617297915,0.0194971848022459,0.0001390074078199,0.0,24.0,517525.00000000006,0.0033778878144122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001343618200454,0.8319795143594423,0.1645082360061001,25.39083543443772,8871.547396762067,172.97019907655354,186.24597004542267,34.745003329465746,14894.947486193196,2.001312253725573,50.313461609921625,29.28659972311772,531667.8545426992,34.816018572406435,15270.782712761835,24.78405180277275,211113.14545730167,24.84937592377199,8495.712170193445,4090.995625371428
252702,28.0,150228.0,0.0093553272336046,0.7778964243154037,0.0764811867483497,0.0182618382163867,0.0509237200627472,0.0072375711115517,0.0206416280843909,0.0074654539998828,0.0298093792782182,0.0019274709494639,0.0,40.0,304975.0,0.0033816423075903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003594108892733,0.7973231506872729,0.1989357961158633,22.45552643716177,6690.023519171962,199.42544846319709,62.58735922236474,38.231012074300594,7977.162608389547,2.8670791069590047,26.975910571057483,47.850920206312026,314797.7111156092,38.121487640674296,8257.749909521659,39.61532150688436,140405.28888439067,21.906027941928688,6409.436218039849,2851.0215786163303
358514,58.0,166120.0,0.0222927460938374,0.8235353189513575,0.0160565049932861,0.0544901503869791,0.0268741157344286,0.0012747413241921,0.025417646343176,0.0073471744683304,0.0217866285662766,0.0009249731381358,0.0,20.0,452941.0,0.0019027592871884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003738846457271,0.8088889655360232,0.1888343905310611,21.83780928618687,7606.990143698908,165.73066876809517,169.5806998118034,37.17105994333828,12185.313001309105,4.5559014345682805,23.185717480538454,40.390597081171,463064.54619749385,37.134981525488335,12469.766435178115,20.43692291092742,155996.45380251357,21.303608296438814,7322.536709830066,23260.514498136097
280802,32.0,294011.0,0.0260249602215852,0.7411025791764744,0.0305754411862482,0.0710955178738077,0.0579273786810739,0.0157506123906959,0.0154687343990464,0.0075675916192741,0.0344784613939458,8.723057848220916e-06,0.0,14.0,148311.0,0.0016021694909594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003817710374445,0.7992061226715751,0.1988099368000209,24.2088821934102,12144.75735191241,418.7325474967515,316.0668269843249,38.172384305644535,3885.295684243368,1.4832933641522292,6.224902208650951,42.085208133071376,165740.84503437424,37.9504927742192,4367.290986718531,45.411967409160354,276581.1549656263,23.71489307534757,11662.762049437268,39629.919756350784
142205,38.0,223321.0,0.0091361465712129,0.81171509839857,0.015662094452479,0.0476132741841083,0.0833662099345555,0.0073311588432899,0.0122521615927542,0.0042995367547498,0.0082219983388777,0.0004023209294022,0.0,51.0,561262.0,0.0049064677128971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000228995960565,0.9432777307657156,0.0515868055608221,22.74808193412053,9817.135380765185,80.71647079318885,89.69078774811068,23.364427430124977,24022.07379909236,5.500957864386474,117.86352949207804,49.184765659671314,566433.2162310063,23.441624876048,24163.564566284484,51.18603032828673,218149.7837689932,22.54627908335652,9675.644613573048,8479.950144678025
265388,16.0,153078.0,0.0233802691703086,0.6626031513683235,0.124207562135852,0.0122271366237332,0.0846952722923906,0.0657125346770901,0.0093073734035859,0.0032635335065234,0.0134353700669238,0.0011677967552686,0.0,21.0,68552.0,0.0024977317085693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002268006018196,0.8077195212319549,0.1895559464576561,26.061143593085024,5873.802101325177,78.9167049311784,137.3310741821069,37.25714711055554,1839.9691150957215,0.41730610263318646,4.595749201562779,20.728164206235306,73074.0363803148,37.18345936051439,1965.2296380447349,27.207418648720875,148555.96361968585,25.84237438213836,5748.541578376182,34261.75595330362
250390,24.0,111066.0,0.011202617503829,0.7315854663874345,0.0818998484290083,0.0244184873983218,0.0708677525539708,0.034720971689682,0.004778204535726,0.0082467695317223,0.0319925440132221,0.0002873379570828,0.0,24.0,305207.0,0.0044110565252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001053195638378,0.965606932812602,0.0298766910983557,23.941617989173903,4639.034840929407,148.41452632730486,51.969332909868356,21.15361731639813,14428.123352851135,1.519563658520258,63.64326766204655,30.11719765704032,312694.3847452716,21.35657251252781,14641.599655649072,24.42022021819207,103578.61525472866,23.404642456375843,4425.55853813148,2310.649166012246
104096,22.0,26105.0,0.0260983072004711,0.739806707625439,0.0565790954341544,0.0365105292079475,0.0079259461254688,0.0818817828821319,0.024480331996986,0.0043733906733926,0.0216865299501839,0.0006573789038244,0.0,53.0,478769.0,0.0041994067618558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000241215096468,0.8786275240255933,0.1169318541160828,24.381118352023528,1070.7056018959606,23.21988910334643,27.94360371954609,29.95579637695164,15982.516170672425,3.855224179910119,67.11708647859145,53.48641474723621,481387.8030973757,29.9732446944723,16060.58363064556,53.13726163780012,23486.19690262428,23.66038127159764,992.6381419228246,3018.7274291541703
340063,15.0,146349.0,0.0236955498357806,0.640565192866489,0.1092509999498795,0.0843526511241162,0.0060157172844628,0.051160037359228,0.0494906327996008,0.0033989231569369,0.0302949892994172,0.0017753063240887,0.0,58.0,318845.0,0.0020726141077106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003362483450444,0.8008262345172409,0.196764903030004,26.527805027369283,5516.815275482036,167.13185973758962,130.72397129498026,37.97702983536797,8395.732930726983,2.823051303391718,17.401114516795207,47.52874484252396,328650.5542663028,37.93991021913294,8662.396731254405,58.2943110663565,136543.44573369756,26.007524999053043,5250.151474954623,18658.57174782226
37442,27.0,270129.0,0.0218441780241518,0.5254122144958498,0.1729223865873365,0.03191126784608,0.0999364988701641,0.0656734980077825,0.0409055639966733,0.002689695621733,0.0385171451437066,0.0001875514065222,0.0,14.0,591760.0,0.0023773812748001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001147296364281,0.8271000275963575,0.1704078614924142,30.08465152816449,8978.963899485825,345.8440557565973,196.13808589280063,35.315418370280284,16756.420490207078,1.9224580306778234,39.836400306095015,30.46939904901785,608964.3418700183,35.31196330602059,17245.270012109228,-72.43159580492897,252924.65812997555,29.790488900570395,8490.114377583539,22709.716662027087
80296,57.0,76423.0,0.0121610051878527,0.7318614529915451,0.0018984813214365,0.089060381055881,0.0573861136144312,0.0597858138006461,0.0002774510813047,0.0075597339912075,0.0389402406508445,0.0010693263048502,0.0,60.0,373993.0,0.0012131308689572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003811213499095,0.8074409809109483,0.1909647668701849,24.982927299169155,3059.0090218347455,119.11854746334942,37.20062458422055,37.36873398138975,10008.179570286076,3.814330907964109,12.141231578780845,65.25684525337954,380159.6944774941,37.34000698169164,10181.02901437303,59.97943209996544,70256.3055225058,24.34248822004848,2886.1595777477955,4435.019844610642
460444,24.0,292144.0,0.0185718750239924,0.6495583815126753,0.1165790230418627,0.056777113807868,0.0486011657357225,0.047321454179404,0.032033009376857,0.0022390356541451,0.0282154229769505,0.0001035186905222,0.0,22.0,91406.0,0.003543357498334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002187809676494,0.9192434692935184,0.0769943922404981,26.2588021447976,11125.56461597315,313.91251149707625,206.62259561920533,25.898768687302614,3529.356978457961,0.7721561349271953,12.505773513916445,23.98439944401804,100880.3214220435,26.715783757765045,3776.0569682977107,32.26549424069907,282669.6785779565,25.98338046223338,10878.864626133403,18787.7955244204
506919,40.0,129805.0,0.0083823748425244,0.7267342856738521,0.073962946007852,0.0831032374778744,0.0611793501060268,0.012833861298818,0.030375195545727,0.000949680195074,0.0005262743816087,0.0019527944706423,0.0,42.0,487040.0,0.002845355317738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001378528284281,0.9251192836164716,0.0718975082373622,24.53144770940948,5291.371366974438,2.784713194016454,44.354258228980484,25.363782145963945,19202.183538605306,2.6470753127922437,54.637035043751695,43.406327644600765,489213.5100555596,25.388984813675822,19268.73065803103,42.24912221419783,127631.48994444024,24.427901092428144,5224.824247548712,5000.37984876308
264220,28.0,283501.0,0.0126935119725435,0.6346349645502036,0.048384812894647,0.0735193544174091,0.0821217536765071,0.0595738159085485,0.0484594071875461,0.000490183868608,0.0384515501260601,0.0016706453979265,0.0,27.0,435465.0,0.0022673773655375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003723792155024,0.8969066874269203,0.1004535559920397,28.544950166402213,9931.739181443185,381.89076697421774,126.06865020782844,28.24092675336952,15419.642698093936,5.74195445124353,34.96214883833378,37.91713787448765,452008.9004043874,28.4260297540484,15901.232226776687,27.99676399033808,266957.0995956161,28.248981170116664,9450.149652760507,13577.964404298724
48008,51.0,54840.0,0.0065988343820125,0.7303170180959427,0.071228083274379,0.0266434480425356,0.0756999582283627,0.0192444426165974,0.0282426916411734,0.0086480144223007,0.0315067040842131,0.0018708052124824,0.0,47.0,663252.0,0.0044522589046543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002026518472874,0.9111943820067324,0.0841507072413258,24.611077135512915,2228.264927131849,70.20528368037384,14.703951213390225,26.645986387696947,24891.253427429445,5.0442584883674035,110.8223047202796,48.14131998576613,667157.6910671483,26.669081248729945,25016.14828215802,46.63052479810216,50934.30893285159,24.215571763201584,2103.3700724032574,1634.2325437778898
23312,58.0,66780.0,0.0108965956552977,0.6344599143880277,0.1951931814368552,0.0170021613585332,0.0245103740721022,0.0532604135241858,0.0250249965290216,0.0052292352652849,0.0328400302915447,0.0015830974791463,0.0,34.0,528640.0,0.0028607498608914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001866667173514,0.711657161101265,0.2852954223204921,25.12809378313404,2657.583204533513,87.27511293918099,28.958609600112016,46.9498412376308,11259.675987493849,2.10180675502586,32.211116514905264,41.20346574975389,533879.5776194979,46.76978951115483,11415.051964092438,33.59671205389952,61540.42238050238,24.59445472519542,2502.2072279349304,6664.089288987261
