,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas H2S ppm
423253,27.0,41234.0,0.0244268835345274,0.6745460954350816,0.1397442191376433,0.014989279836356,0.0766305224211461,0.0217750255652836,0.034440063552713,0.0020101416152151,0.0101081728727697,0.0013295960292639,0.0,21.0,500560.0,0.0009522399114651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003060212972844,0.8250006985373142,0.1737410402539362,25.477652933000467,1618.43793493987,16.35945043022061,39.533394944637244,35.618591876502805,14053.334891383338,4.300619774633252,13.382146372760271,22.642003113366684,503552.980862727,35.60192854585192,14143.980436739497,20.69292671861234,38241.01913727005,25.03024586193372,1527.7923895836525,4.167272759615684
228055,43.0,127715.0,0.0119125270449823,0.7861698294662984,0.1065582873293059,0.0155567617104283,0.0237131234977031,0.0304067747691711,0.0047207304521775,0.0017012244298638,0.0187932132638274,0.0004675280362417,0.0,22.0,186097.0,0.0035877952725618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618690561795,0.9661093774077484,0.0300409582635102,21.28467924458537,6000.325329426308,112.765393568254,71.47903776548321,21.15134762744404,8798.351919597675,2.3040161131201353,31.566685423467575,42.75666512068312,192907.2906996157,21.471786516707784,8984.221715762182,24.25364376739418,120904.70930038443,20.793814418004327,5814.455533261808,15.79467943498308
384353,52.0,189730.0,0.0310552421477578,0.6872654309444112,0.0206040739000841,0.0811852327907946,0.0251665940839532,0.0984637438855816,0.0241772357385847,0.0051321490030678,0.0254078135542251,0.0015424839515396,0.0,27.0,623053.0,0.0044863911927261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002273570351183,0.9024121052344888,0.0928741465376665,26.78614292156142,7083.13998605889,179.96710014426085,219.96862743352463,27.529633193709817,22632.085055981057,5.145563756873038,101.5363870681814,40.58941764202723,636382.7781904569,27.67128592951909,22997.947396133783,27.50377624631324,176400.2218095357,26.26067152621676,6717.277645905987,7.845472930590097
306875,13.0,263689.0,0.0174191536998286,0.5838597572859789,0.1196891081198461,0.0894808716748255,0.0605705459148184,0.045805105689218,0.0388884717259507,0.0096657753540099,0.0326468252966562,0.0019743852388672,0.0,12.0,387590.0,0.0015838420889189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001265981626649,0.7671451257768027,0.2311444339716133,28.51249022630523,9248.192560771988,301.9241268413586,161.09568766169872,41.43839337358658,9353.403171442824,1.1841236561687103,14.814313617558666,20.63134112050335,405259.3119248168,41.15545312518694,9847.03802657928,-14.622688933528307,246019.6880751835,28.10189804526779,8754.557705635541,4.186943601010073
502016,48.0,17445.0,0.0160252976171149,0.7348517130125188,0.0589876081189409,0.0910925815856358,0.0249318456056898,0.0390658465896928,0.0140908198624769,0.0077909750345856,0.0113861138073955,0.0017771987659485,0.0,55.0,373760.0,0.0032774787486414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226643110884,0.9260774847652704,0.0704183933752041,24.003539785967646,726.7678082296121,8.275060976053751,11.646670425417822,25.22683132503044,14815.970947137928,3.357937746226304,48.55902991973296,55.341249353250646,374955.5833811263,25.24044650022516,14855.346690391607,55.02727979340193,16249.416618873693,23.63922635540261,687.3920649759327,21.03200781327513
229056,29.0,135001.0,0.0306962907039044,0.7219444213183334,0.1042549133542766,0.0779469863587841,0.0062396271757341,0.0294599858667826,0.0079842030874693,0.0017610165627074,0.0187931086760636,0.0009194468959441,0.0,40.0,394178.0,0.0019440809789272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003124695179572,0.7353004332597297,0.2624430162433858,22.940189038011056,5884.9122723578375,110.59579588352123,180.6449778792708,44.61654795427934,8834.793772120887,2.760603751225886,17.175554525124706,47.33803798824886,405332.3921328585,44.41999821063902,9124.997939233988,40.581792760597295,123846.6078671416,22.136384157565256,5594.70810524474,46.85215659749074
155731,45.0,245027.0,0.0271639780124876,0.6407711474034616,0.0467236689730031,0.0978343364510028,0.0831112096171257,0.0687872205310709,0.0036857325458802,0.0060215843479296,0.0250892808522263,0.0008118412658117,0.0,37.0,357455.0,0.0045299928432759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134242935252,0.8105331300372108,0.1846234528259879,27.593290905571937,8879.948420741706,222.79151988127205,241.2147236530517,36.81245227801914,9710.165389156587,3.043401727109252,43.98697971990468,60.48202141367557,374569.3119792332,36.87987545244716,10156.469006035613,38.183424443519925,227912.6880207668,27.024221830682364,8433.644803862682,22.433040394711995
313674,36.0,128074.0,0.0319411638279694,0.6308554511469193,0.0580207517061636,0.0610725285076716,0.09305773760568,0.0962445490511489,0.004830556152854,0.0035285701949402,0.0191227950709323,0.0013258967357201,0.0,30.0,91555.0,0.0043587683194471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002745235197388,0.7809826326703677,0.2143840754904463,28.24576896303624,4534.2720238066,86.70795470711508,144.829925552985,39.817618121901376,2299.3590354828602,0.6312281355639671,10.022373318897131,47.70154682685797,98244.89031242645,39.72408538285358,2473.181933971793,44.80596872090638,121384.10968757364,27.83752457580398,4360.449125317671,64.92824377985498
395661,34.0,140348.0,0.0241299487363473,0.8267893364220416,0.0403681356149988,0.0021742732798805,0.0064995708374803,0.0156928886066163,0.0466171607830066,0.0032674875198416,0.0333116669887812,0.0011495312110056,0.0,28.0,76593.0,0.0036479659423128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002245144005733,0.949158324205348,0.0469691954517657,21.68079620681253,6473.378498705684,215.63902884122015,156.20229132474103,22.864577033484046,3349.8542259423093,0.7520905135453734,12.22015412795015,33.48568610502838,82083.6195103188,23.48801483556389,3494.7023017898296,44.55956268245217,134857.3804896813,21.309430701729223,6328.530422858169,30974.28091004352
253801,16.0,268685.0,0.0390632489660075,0.645768676476552,0.1765026088523002,0.0075417898933476,0.0767877370421995,0.0236995523175356,0.0168922318155036,0.0021128371793249,0.0109986633557154,0.0006326541015134,0.0,40.0,589454.0,0.0048996951100643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003529467953652,0.7936707006197143,0.201076657474856,25.31715079189208,10612.766112924819,116.72624174900437,414.56912488718984,38.48691414457721,15315.699195464174,5.405626949816452,75.04225645523154,41.47677963104354,610494.5278444991,38.5537359534555,15834.899335865312,40.42273380522647,247644.47215550096,24.53488418559202,10093.56597252368,31.89484914563007
395818,30.0,137260.0,0.0207021010291136,0.6697885897750537,0.0874537592338882,0.0470921908115449,0.0819592278275685,0.0546998308237194,0.0361515817596698,0.0008397379232125,0.0005675281358974,0.0007454526803317,0.0,22.0,261784.00000000003,0.0031191229664667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001800433796501,0.8021144525730228,0.1945863810808603,27.00745288003449,5082.300823024697,2.884348712161028,105.21430509860448,37.781369464327554,6928.917710279705,1.2475057618761904,21.612146362891288,32.50720491006882,266621.32403875026,37.82654976905306,7048.523475352238,22.068480448988225,132422.67596124965,26.683621382107123,4962.695057952162,5.784484519963953
11814,34.0,173470.0,0.0205688385408946,0.7720239156387078,0.067884902363782,0.0767029831819217,0.0292330224961294,0.0204253033924583,0.0032974158442571,0.0028744982770236,0.0058115381500368,0.0011775821147884,0.0,28.0,201742.0,0.0038261279232391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003534090938235,0.9056210945241112,0.0901993684588262,22.26513275902944,7791.105576482613,45.278307288693156,160.25399265773441,27.24394545794024,7405.02143169584,2.6170019139192235,28.332559271995432,38.99551552791354,206379.01001752145,27.40935799133369,7529.509085283009,29.009758709777373,168832.98998247922,22.02183435779149,7666.617922895458,12.23851936970671
249021,30.0,125624.0,0.0229708905782218,0.6557021627288007,0.164380909744585,0.0414844571148931,0.0247522236100515,0.0183436403654175,0.0466666476742204,0.0096136735548215,0.0148117804788672,0.0012736141501209,0.0,34.0,65954.0,0.0049709470992937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001466634298444,0.7663513399081695,0.2285310495626923,25.39568861580732,4946.666416511599,73.26893706355446,113.62933298065249,41.26242206252447,1598.4035037996719,0.23442734014256633,7.945579260713865,38.72847440991524,71524.1359093946,41.0316067389803,1743.1473343071937,46.118693855130175,120053.86409060542,25.00120773302768,4801.922586004078,32.523297988772065
451724,29.0,79971.0,0.0332521851059396,0.6850737009216055,0.1213441522995642,0.0130559494452971,0.0766684792629358,0.0114986177216859,0.0435167110399104,0.0006387213892681,0.0141894006168468,0.0007620821969465,0.0,10.0,99229.0,0.0046572572979585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002183069715705,0.7975233684340955,0.1976010672963754,25.486120725277672,3137.825519310323,44.523863359259536,104.33955499824792,38.12689822217245,2602.59828695674,0.5681653502400971,12.120969865583568,43.19052728857605,105015.09090892936,38.21703149715686,2747.8610136619823,12.424725201865044,74184.90909107076,24.78975855557281,2992.5627926050847,5.536254253570082
13604,13.0,185935.0,0.0185301598675974,0.5855251118082208,0.1577840238123932,0.0019950732859393,0.0926885282904585,0.0907967104075266,0.0176856600059261,0.0045640284892663,0.0292273162218612,0.0012033878108102,0.0,43.0,477556.0,0.003561372728657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001375031623659,0.9866123150030254,0.0096888091059516,28.32934048563368,6563.336696605804,191.8287171022437,121.61967825297417,19.09007369700817,25015.932760639025,3.439769864120585,89.09106071565704,29.92348206943126,485252.849640224,19.219406373574824,25248.066470325983,43.9430798730084,178238.15035977535,28.15233546105549,6331.202986918827,63.88416701801381
335557,44.0,104187.0,0.0063619234396458,0.6359019155704344,0.1628010544665203,0.0452070065645117,0.0356252466345312,0.0624478308920394,0.0241444747820677,0.0021148851536026,0.0248863719841022,0.0005092905125443,0.0,16.0,543316.0,0.0030407490831865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002713125026441,0.8275465135033822,0.1691414249107872,25.822759802841304,4034.6965543371625,100.40895929421004,25.668430580895738,35.20707991707312,15432.009734397978,4.186897181867629,46.9248694515958,25.045498603006763,548518.9754389899,35.1775547163623,15592.868232647641,15.582012809536138,98984.02456101104,25.5519263138693,3873.838056087522,5.535424339603915
61096,25.0,85493.0,0.0139783440978428,0.5893344046668966,0.1722293969410517,0.0979947605601124,0.0179664086870731,0.0244127422574925,0.0495303584386059,0.0064409406789208,0.0265552439496186,0.0015573997223851,0.0,27.0,647210.0,0.0028565750781158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002502012838901,0.834128297505749,0.162764926132245,27.00451329929689,3165.8782016347604,84.07066795919089,44.25373487431043,34.55698005753621,18728.77777289616,4.685964244470987,53.5001598296243,28.8213211166048,653113.8393511061,34.54552966048415,18905.88581995859,26.91042488365997,79589.16064889377,26.62940157078835,2988.770154572331,7.4633382794474254
124412,17.0,43082.0,0.0187163135470399,0.5523457950903227,0.1835726972286738,0.0428578823130681,0.0823995353231156,0.0354190835304707,0.0347522793962193,0.0097702135505772,0.0397518170673019,0.0004143829532103,0.0,39.0,539395.0,0.0030017930207671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001105639779515,0.9906922447202416,0.0061953982810396,28.517311555139827,1510.7314697845386,60.054321024691106,28.275323873867862,18.72174167504413,28811.154932182802,3.18547589867911,86.48512379566594,38.877982878012745,543078.0272393738,18.776913934477065,28922.645602705023,38.803491492296985,39398.97276062609,28.15739276713309,1399.24079926231,67.21564161891457
232307,49.0,119525.0,0.0218628561288864,0.8326564382193231,0.0056571204163723,0.0201332324882121,0.0522384257445777,0.0336253997496553,0.0148090649259353,0.0033459723599563,0.0139093257157482,0.0017621642513329,0.0,49.0,65749.0,0.0015694229622953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001222701863614,0.8013699132601765,0.1969383935911667,22.18459074054439,5387.74870349792,74.93995159155266,117.79157476316927,37.97806002814631,1731.2364020508705,0.21167859751439957,2.7170421625401344,57.03178913322228,70436.06366417324,38.05118968493445,1851.0870290097891,61.61933774039375,114837.93633582676,21.799574454043924,5267.898076539002,1177.0612738001582
62194,11.0,161904.0,0.0274254139156419,0.6883113319940044,0.0613302972508781,0.0809273625574945,0.0771286684921763,0.0254324854699407,0.0027219039447215,0.0015765462886738,0.0338088891761484,0.0013371009103199,0.0,25.0,473905.0,0.004649149227527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001931935865873,0.8023354567468672,0.1928222004390183,25.10989162202518,6447.817554815157,217.99354913876982,176.83406529334772,37.64290885131824,12589.489347696997,2.432208600384191,58.53041467580489,31.73259951057986,489359.8279505333,37.62028334098535,13007.871937460957,25.49242315043,146449.1720494675,24.28903751318986,6029.434965051213,7.515599674149233
426652,33.0,290062.0,0.0088176878065206,0.6294310899265482,0.177300503531915,0.0682974004295289,0.0352222033474937,0.0371713250820759,0.0331463573812372,0.0090281505609043,0.0011013638523572,0.0004839180814186,0.0,29.0,399682.0,0.0025951328780258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001916881255632,0.8341161032922588,0.163097075704152,26.12583162366678,11102.498254533632,12.227890248402248,97.89836348091744,34.58284030985859,11557.234640616316,2.215384644953825,29.992559594922092,33.025026400212255,402488.9634388013,34.590262637782686,11635.903654549462,29.462829859516944,287255.03656119865,26.057645695675845,11023.829240600482,5.826186679851048
324217,52.0,249485.00000000003,0.0287270306843765,0.7666322741090891,0.021869393969842,0.0362495428047504,0.0706443505459075,0.0328548717092803,0.0097493240273793,0.0020736158114657,0.0298252527683364,0.0013743435695723,0.0,45.0,623595.0,0.0022482255098345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001770128155117,0.8314399059816653,0.1661348556929884,23.729266934436644,10513.809831939632,313.57703579582,302.03053765182915,34.880853665446736,17877.859469297862,3.1646102399829212,40.19345972011173,58.638261694325365,642792.2208665159,34.93294858511267,18400.74333548969,45.41400350609519,230287.7791334825,23.04969328398448,9990.925965747767,9.865709942861972
505401,53.0,246561.0,0.0284286277629891,0.7144280833795932,0.093794177408076,0.025924503398526,0.0488115178902634,0.0625779562111648,0.0092496209209337,0.0086763216924407,0.0069652092022377,0.0011439821337752,0.0,19.0,256765.0,0.0026004649044508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814057295346,0.8668888239610877,0.1302293054049267,24.70176735286893,9981.512516000752,69.52332282869921,283.7607038290022,31.25989536342632,8213.879061809394,2.311432629697448,21.35990422963859,55.23103468124469,264118.1482728994,31.412456625293377,8408.070448722272,21.957460743473803,239207.85172710853,24.44058477004289,9787.321129088057,6.133500595931027
487971,38.0,84164.0,0.0109492661483211,0.6312779890195285,0.1735855186403215,0.0276974019232663,0.0705489165029961,0.0241018741214475,0.0327218450869552,0.0028808666426673,0.0254923279478162,0.0007439939666797,0.0,44.0,454246.0,0.0033418538067667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002231044135341,0.8236753704421871,0.1727596713375119,26.002730482540944,3236.7370056198665,82.51196122809424,35.4398949266518,35.580112576076466,12766.851117425305,2.848340831230342,42.66495000719146,46.16393485885226,459362.91256100393,35.5715273651043,12913.780953123744,44.29146113182469,79047.08743899605,25.583178202349178,3089.807169921427,14.960427239738353
48719,59.0,120709.0,0.0395865732741913,0.732972738568339,0.0387077401145588,0.0215637217532713,0.0380847886963814,0.0605310013322128,0.0366067015706336,0.0048403641120233,0.0256073742611213,0.0014989963172668,0.0,20.0,312841.0,0.0026106894951607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001477265183081,0.7670244084348042,0.2302171755517268,25.23797050129028,4782.833072644601,122.47579651967906,189.33597188847102,41.37163446012513,7561.726871137346,1.117067583069923,19.74132090775266,48.965430402052505,325235.85216997686,41.263960426192114,7881.838020655305,20.82006954528753,108314.1478300231,24.270870938365952,4462.7219231266445,5.927129443640449
454460,29.0,113959.0,0.0175614048537306,0.7440214962852266,0.0601208272301481,0.0602275562236967,0.0109963831088198,0.0396640897943591,0.0473432270145442,0.0051186117132436,0.0135071056938632,0.0014392980823675,0.0,32.0,539286.0,0.0029365099460273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003021134581181,0.8157843966551137,0.1809769799407408,24.38864168158688,4672.625949727968,63.11365257086358,82.05787603322028,36.402013538604834,14814.729944212559,4.475729294531823,43.50360182888864,35.041048137206644,545704.0052451969,36.3950878375833,14993.891694408194,32.90501902973682,107540.9947548028,23.93275877573377,4493.464199532326,13.146735100925444
96539,23.0,201454.0,0.0364943161151545,0.4973845150304388,0.1940283323392883,0.0824826345463198,0.0821771076094797,0.0543123143841874,0.0160340718291848,0.007852243544327,0.0291773355825453,5.7129019074054566e-05,0.0,28.0,302071.0,0.0023048449286588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001831601553856,0.8157045798904328,0.1818074150255226,29.709168460874388,6780.869692307467,197.84771055396564,247.46320208673913,36.467679781108224,8283.25250778596,1.517161816424237,19.091612535370754,31.250052696769444,314816.17319082195,36.50033115671007,8625.022382377687,30.65582392884704,188708.8268091774,29.306709346233102,6439.099817715729,6.9011008408666905
171146,53.0,2481.0,0.0375780312888393,0.6999064042043359,0.1354035643540892,0.0223721344326866,0.0092374008624153,0.0714052953709032,0.0167572995466089,0.002333808872243,0.0047368015479233,0.0002692595199551,0.0,39.0,173093.0,0.0039959970910666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001246389858115,0.8121918645729833,0.1836874993501385,24.171248210589663,102.64260986377398,0.48619767328561203,3.857107205029024,36.70086790530063,4716.3189831540885,0.5878372148238505,18.846396937225922,38.817090972990286,173576.23917023602,36.67343054511425,4733.02433369873,38.17318682213744,1997.7608297639763,23.246736579591985,85.93725931913322,6.975607970693518
280998,30.0,101825.0,0.0368385630883624,0.5918275911991389,0.179827916855544,0.0515758842098251,0.0586601458806163,0.035838394435857,0.0115873847169468,0.0038819812175899,0.0298421821737754,0.0001199562223439,0.0,11.0,146912.0,0.0019106949171995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001612021474072,0.8090186361017409,0.1889094668336523,26.42541779071232,3853.2976396607132,114.99081013253375,141.9499481968791,37.175442995494926,3951.856068475187,0.6370476844823749,7.5507913035395395,43.91777923718928,154058.37220791905,37.17547594740586,4144.0860750747,13.788519516810991,94678.62779208076,25.86093382626624,3661.067633061196,3.0173701202669
63618,51.0,176833.0,0.0285979640715928,0.6500894627761822,0.0979381896112453,0.0299769191221028,0.0591041879572212,0.0894354347833473,0.0070825592978297,0.0063995461218976,0.0311618857295855,0.0002138505289951,0.0,18.0,164522.0,0.0010295928001329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002881288209726,0.8536741353380696,0.1450081430408247,26.62693764310275,6641.131712936788,206.9501875536626,189.92284612128182,32.714026277351955,5029.096651239753,1.4490276886789608,5.177921703288927,66.36003287662533,175179.4110866611,32.924907339542415,5320.5741562185885,27.655045709629064,166175.58891333904,26.170809223764177,6349.654207957954,8.810082751529286
176453,27.0,234761.0,0.0390815892029642,0.6055098564490008,0.107617719595634,0.0897041079494364,0.0552564047418046,0.0227588016972244,0.0385416999956108,0.007957346521138,0.0334928075175544,7.966632963193087e-05,0.0,44.0,388218.0,0.0036629027931602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001180891585412,0.9542518208621656,0.0419671871861328,27.65804863905254,8487.981312916008,284.2863243260946,331.7237988338202,22.3573098849423,17364.253660117924,2.0505301034192778,63.603573232788165,49.64303712350216,410587.49901503895,22.887580322603927,17939.314389190367,44.88858267480896,212391.5009849606,26.84110104916477,7912.92058384355,12.472166398090732
376055,26.0,266414.0,0.0364066001170024,0.5410061336025549,0.1433887179375814,0.0925050277748939,0.0524939850728179,0.0768363524989445,0.0394915881466156,0.0093273974790283,0.0071771642612476,0.0013670331093132,0.0,55.0,540816.0,0.0043297989557831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003569863559421,0.7821632342724091,0.2131499804158657,29.98093684591422,8886.11324486702,63.777094402458516,323.5131715002722,39.693363133633056,13624.847009795316,4.863884484295448,58.992848355716255,39.61616627779841,551940.5244761439,39.6993451371071,13903.013326037042,55.44004485206148,255289.47552385533,29.657417458616468,8607.946928625279,75.84140748873264
466229,34.0,150756.0,0.0164581686903138,0.7338689271571069,0.1004774864761427,0.0215508790950953,0.0920545288536353,0.0020741548193269,0.0255678610027486,0.0018409955896328,0.0042765914921788,0.0018304068238183,0.0,30.0,211089.0,0.0027408584359084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000186016380369,0.7759654145916854,0.221107710592037,24.09660977945056,6256.31577968133,26.755706835769153,102.96750048186745,40.45422479287068,5217.971697166239,0.9706282079747516,14.30172174450936,38.76510819904422,216528.71385198232,40.411876274036345,5358.046540172568,31.40174954038952,145316.2861480178,23.75908464897992,6116.240936675011,10.949226278058322
122154,19.0,232911.00000000003,0.0212351835025893,0.7332977045427465,0.0139514624755171,0.0346811539412316,0.0161626475157842,0.0929749685270062,0.0497492365069739,0.0094353018994964,0.0280600033556478,0.0004523377330065,0.0,29.0,668762.0,0.0029764762917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002593359426897,0.8535054045783468,0.1432587831871825,26.22562590202795,8881.046380745853,249.20219124539238,188.59064959014475,32.58722688538612,20522.21265565586,5.322147365133004,61.083879424443566,33.78200781645421,685810.204970775,32.67910526878381,20986.19895893797,30.13377930361025,215862.79502922524,25.64586602003555,8417.060077463744,8.408050551203305
231091,28.0,123516.0,0.0185391605910009,0.8548108821479761,0.0345930626362439,0.0676222592490636,0.0180519715416915,0.0003488938833752,0.0011089486098377,0.0021704275896519,0.0011996361932424,0.0015547575579166,0.0,52.0,536903.0,0.0047377300619531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003393534071305,0.76801979780484,0.2269031187260763,19.926561846842507,6198.560541921682,7.4360175720934745,114.91610931972762,41.094792840703214,13064.98860041005,4.433648395670294,61.89838925123725,49.78482052732102,541917.6032133942,41.06382164557928,13196.959793237711,52.27251253079709,118501.39678660588,19.533446219547184,6066.589349094024,69.13110199066571
270991,60.0,35003.0,0.0121069728812301,0.7480610073588865,0.057814127046802,0.0899363522358237,0.0242472439358425,0.027198516339607,0.0249862265746508,0.0089550422936402,0.0065739739706429,0.0001205373628741,0.0,18.0,243233.0,0.0013511951010186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001726863227504,0.9966387491929452,0.0018373693832856,23.90341826536063,1464.3512325902025,9.626606886926838,17.728860661565452,18.239025270468314,13335.855200213484,2.302919795256666,18.019342214421883,23.42631921036196,243979.4505649313,18.25676237356607,13363.7851866982,19.046463309132942,34256.54943506874,23.848539923749502,1436.4212461054879,1064.8960038646903
432696,31.0,284490.0,0.0136475843192207,0.6378025371928151,0.1656806934775209,0.0630771689992526,0.0591965649063659,0.026829006593255,0.0180314523274955,0.004630989967832,0.0098542760216913,0.0012497261945505,0.0,49.0,326932.0,0.0027412000724447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003261230226231,0.938135803106286,0.0587968737986461,25.58974961985492,11117.342069625647,109.55335738165195,151.72486330083558,24.03899028174733,13600.072056613693,4.435296606994818,37.2805185068426,40.93468172406841,333677.41001700633,24.210571790431853,13782.301917746421,49.73340483766327,277744.58998299297,25.39933607332156,10935.11220849291,26.764043510687376
437959,19.0,168413.0,0.0352964626910963,0.8241761772190221,0.018428024431118,0.0636873108611621,0.0090988865714609,0.0162604155403541,0.0207755105723163,0.0004616464453951,0.0106957472713242,0.0011198183967504,0.0,21.0,619321.0,0.0027817286554348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808221812016,0.723030615706301,0.2739068334570624,21.52890441285117,7822.646093382711,83.66904560783304,276.1117359807331,45.79736142461979,13523.071651614078,3.797578477751789,37.61751592279289,26.27877055882442,629495.9533492107,45.62313482140213,13797.735640338105,21.34544273386922,158238.0466507892,20.96428481900126,7547.982104658683,18.778759091033752
161984,53.0,287923.0,0.0241823851845135,0.6436991471642264,0.1110625358434118,0.098227465961692,0.0866509452875431,0.0042847212883828,0.006071629812721,0.00249836273755,0.0216065700229786,0.0017162366969804,0.0,38.0,295547.0,0.0033496813890716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001153135296229,0.8704687718559013,0.126066233225404,25.733201249417625,11188.77504626503,241.75105150848097,270.57126791165376,30.85561392629201,9578.386633498969,1.1045175708015729,32.084543443563675,66.44799900781084,312707.8281701108,31.1676809311754,10033.079742462505,42.421579399746975,270762.1718298894,25.22452999813396,10734.081937301493,7.617997672072533
30753,37.0,157349.0,0.0085306954828799,0.5675784279215769,0.1685415937752584,0.0328277056043168,0.0980262942887297,0.0813079333067595,0.0014946070974434,0.006952425945118,0.0331767637013757,0.0015635528765413,0.0,34.0,444253.0,0.0045352683589275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000360666817312,0.8517478065480958,0.1433562582756645,28.18839649450682,5582.048628791751,185.19430832701215,47.618757022849735,32.63923443661943,13611.011644978182,4.909040250390851,61.72959044646329,41.58427678680158,452818.4923079619,32.664334860858574,13862.780131199637,34.088197864111635,148783.50769203776,27.9128870739416,5330.280142570287,16.5269153448617
439537,50.0,113649.0,0.0202534064253417,0.7086493943959169,0.0535832343568016,0.0675100407147514,0.0183919647526935,0.0925205010662513,0.0100656954163578,0.0040148302889355,0.0244923998177036,0.0005185327652461,0.0,17.0,370192.0,0.0043237067432741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003717983250909,0.7851105364570148,0.21019395847462,25.15483898467962,4517.977637194065,110.65611465760087,91.5044373066964,39.39444562127303,9397.060782601699,3.4938114597486933,40.63013507269156,34.29989972806192,376884.49218740425,39.315871688595216,9586.064762153836,17.40506714116691,106956.50781259911,24.707128356807416,4328.9736576420055,12.443214172912455
28498,46.0,258449.0,0.0308612657682658,0.6310593633997044,0.0263437921369976,0.0828923316410811,0.0993709575194456,0.0843644225053797,0.0301672580710768,0.008544521727365,0.0060551744793807,0.0003409127513028,0.0,15.0,211207.0,0.0049797272919437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003507351251988,0.8929454845940871,0.1017240529887703,29.61444786058086,8727.125395574765,52.84426697363951,269.3301362258146,28.43959408090108,7426.512467062192,2.604738779925507,36.98200681618973,49.12425232789076,217700.97548271256,28.683832648984016,7589.6752762021,30.38356546816823,251955.02451728727,29.420378939578622,8563.962586434855,14.41058368654473
