,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h",feed_gas molecular weight,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h",lean_amine molecular weight,"rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h",sweet_gas molecular weight
78129,37.0,294440.0,0.0356262310942842,0.7188759477203371,0.0295634825929626,0.0678047711946889,0.0774928049396799,0.031420071256333,0.0016167376365834,0.002304053457359,0.0337309817041164,0.0015649184036552,0.0,11886.645283554742,24.770655889543523,32.0,102427.0,0.0032034834490291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001278054381643,0.8338316834365365,0.16283702767627,2962.773403109949,34.571324250610914,38.48024154094992,117577.69887535174,34.834554620532856,3375.3179897424848,24.34084452470985
155888,23.0,123429.0,0.0212081979575279,0.565634163936707,0.1490237417956278,0.0749551818055143,0.0396393158726877,0.0609009543153887,0.0476053256178082,0.0009726908224829,0.0398119964534543,0.0002484314228007,0.0,4330.225586472409,28.50405770673732,19.0,568945.0,0.0031734934253201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003292065258443,0.796597209737606,0.1999000903112296,14846.179899709567,38.322652954726095,26.59637942863168,579582.3006035511,38.2663198027868,15146.01622498702,27.985311613054435
366159,26.0,46335.0,0.0209884436682264,0.6805323840992237,0.0393085202568224,0.0195698112012993,0.098014386952113,0.0993309730725974,0.0230992901640239,0.0086191287511945,0.0101988560726276,0.0003382057618714,0.0,1654.8903602146443,27.99883370762412,20.0,105518.0,0.0031538882510266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003838920838662,0.9455814790019094,0.0508807406631976,4538.420073884631,23.249941231130364,27.244657720734608,107306.5467181512,23.39584215541389,4586.564826576248,27.724646062995667
93974,46.0,35181.0,0.0214756475544448,0.7940786824002641,0.0198726785940101,0.0331958219611973,0.031723790868091,0.0211412389143475,0.0422685861826866,0.0040945938151429,0.0302781410833824,0.001870818626433,0.0,1514.5169831476478,23.22918817779296,57.0,434655.0,0.0031260690322062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001876066812956,0.8264155513102651,0.1702707729762331,12305.439292439158,35.32218474045583,59.45123420659212,438276.8087068231,35.31704793019629,12409.78038631858,22.379613446343747
376355,10.0,146411.0,0.0085619223819142,0.6433508624501565,0.1360936330179007,0.0581563894111661,0.0611521012658827,0.0482109427868392,0.0209921043553735,0.0041057981876551,0.018024714357688,0.0013515317854238,0.0,5596.590324751085,26.16074993956464,33.0,652860.0,0.0031572693114284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002168382597634,0.8706592040317256,0.1259666883970825,21167.768101040914,30.84217461584417,29.185079709212573,658985.1515351186,30.860205841596645,21353.88062275556,25.92855078088493
261542,47.0,234088.0,0.0373298696129483,0.7029849214416559,0.1357701362321304,0.0653327778841083,0.0250459130055898,0.0037531867561052,0.0100155156766535,0.001416246383197,0.0170337872710079,0.0013176457366032,0.0,10183.40933285721,22.98719341907478,43.0,76364.0,0.0008985973012579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001008303224227,0.8194007446595268,0.1795998277167923,2109.1235753506253,36.20650818779316,49.01441900181999,84350.86427570088,36.44882837508095,2314.227042023914,22.65927089793337
448195,13.0,48635.0,0.0104394661140764,0.7640488311461923,0.0336127023706519,0.036688572576223,0.0908676344972884,0.0286301707450125,0.0244671115926806,0.0050460130088101,0.004735391442336,0.0014641065067285,0.0,1976.372336068261,24.608217344689763,58.0,674244.0,0.0020848391758859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001915500639313,0.7871484293029831,0.2105751814571996,17125.00040308461,39.37191148203144,55.96466468256284,677027.7807329288,39.35017829394786,17205.202367203936,24.18095965709253
70380,17.0,262430.0,0.0399784182344368,0.6788113215506439,0.0075214416780004,0.0841179626488036,0.0557679173268586,0.0831430816453453,0.0242690275495709,0.006895938082098,0.0175895972443481,0.0019052940398939,0.0,9528.606729859845,27.541277275891947,39.0,137876.0,0.0013238359166217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003179422825786,0.8154774822128769,0.1828807395879228,3771.9569154636984,36.55290956128285,22.012421197511856,148145.1349061389,36.544013492978,4053.8824487519755,27.27041840561728
76476,11.0,113331.0,0.0289697669466369,0.6988358814233142,0.1024254137705042,0.0405310656312109,0.0183550766874899,0.0550102031608897,0.0086022234313463,0.0096053349349502,0.0361879554735764,0.001477078540081,0.0,4684.789623759052,24.1912677199502,49.0,336669.0,0.0025387361182814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002145527883373,0.926644916628186,0.0706017944651951,13346.119325961341,25.2259845560574,23.490927806783983,346680.1847541499,25.447806414090465,13623.18539810146,23.44062962113477
484036,39.0,39700.0,0.0196933946982543,0.6676995316603949,0.0737539333493156,0.053905580902387,0.0997722762781163,0.0273546700036905,0.0365239114088309,0.0097877248898011,0.009787981633985,0.001720995175224,0.0,1455.9033631782454,27.26829335247545,29.0,262844.0,0.0023891842900745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002535223567041,0.9095598658297994,0.0877974275234219,9748.670574791699,26.96203528301255,32.53919840508468,264898.4215167519,27.0086439328072,9807.912688092489,26.95397934649586
506403,27.0,108527.0,0.0054961544011093,0.5952181762375325,0.1194319953743787,0.0118524799261556,0.0990868513122666,0.089566952053252,0.0438757777449094,0.0071273468549731,0.0264492237065336,0.0018950423888889,0.0,3680.6996950109137,29.48542641147968,21.0,577445.0,0.0012077368555953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002218757353085,0.7908420975859393,0.2077282898231568,14782.917423944977,39.06164009714821,25.772062814758044,582618.0846991774,38.97771981345871,14947.464538395183,29.39403593354332
68045,15.0,61594.00000000001,0.0315693763980505,0.5856419637570296,0.1511117177617282,0.0305295623675986,0.0485756166626756,0.0898041639893901,0.0232879739102051,0.0024622379202709,0.0352720075544537,0.0017453796785971,0.0,2214.8653090351286,27.809365991123165,57.0,103664.0,0.002933791549574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001609068952262,0.8835811783835112,0.1133241231716884,3507.293885754785,29.556690535983144,41.14105489499167,108467.05550162013,29.83249918111642,3635.868883900895,27.22101722946689
215526,14.0,112098.0,0.0319351638957473,0.703183081336101,0.1111054868499375,0.027673261894754,0.0978791347657567,0.0029339723948575,0.0101272018302007,0.001957456854308,0.0129820204646707,0.000223219713666,0.0,4589.357888160133,24.425639213972897,30.0,332597.0,0.004227683734987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002600763758669,0.784709638983998,0.210802600905148,8430.482078554322,39.451717814105656,33.02666715003602,341057.4296016864,39.44955004263164,8645.407342621615,23.691659994376
42046,42.0,132336.0,0.0381783527577887,0.727235596253977,0.1009359021619335,0.0244695341059771,0.0064407991804478,0.0570426715124841,0.0028906692544827,0.005118806486395,0.0370288196704563,0.0006588486160574,0.0,5753.024366379191,23.00285755321578,39.0,538573.0,0.0013889106947616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002330872187803,0.9209214441078794,0.0774565579785786,20802.56335101401,25.88974209150756,49.33035033942565,555231.3066907286,26.1357942076667,21244.095445465995,21.778755834901897
49625,59.0,206260.0,0.0372777036502172,0.810062591545699,0.0311951292428193,0.0051986740071889,0.040741898837629,0.0226021052782183,0.039889390102309,0.0094808051549249,0.0022666534979923,0.0012850486830016,0.0,8910.589732685321,23.14773838631676,35.0,144790.0,0.0023888943812681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003956824053164,0.9926256789178656,0.0045897442955497,7806.240435315854,18.54798109278856,56.27347534018139,145210.55356018513,18.57140853281886,7819.038243845274,23.13376714069901
315935,28.0,240385.0,0.0157687240225477,0.6733398591094076,0.1751377453252652,0.0252554076447533,0.0196772633805763,0.0380079551398887,0.0295606354943483,0.0041692523298352,0.0175456984598296,0.0015374590935476,0.0,9897.118421298881,24.28838271578974,58.0,272665.0,0.0015300456002788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003345210390717,0.7958638493141486,0.2022715840465007,7078.550720537604,38.51989069017952,48.26363160777106,283750.1660611764,38.49655682501235,7370.793376430371,23.873274318101327
228787,22.0,162385.0,0.0060889010071105,0.5829907654338581,0.168223264049652,0.0536129209280947,0.0564057290424907,0.0787761053721104,0.0195820286257543,0.0025268028083706,0.0303378162940774,0.0014556664384809,0.0,5892.932777999921,27.55588874290773,42.0,591002.0,0.003124332891916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003741506310838,0.7897550164816296,0.2067464999953705,15148.226141141658,39.01460108222669,38.21918548691764,599765.798192764,38.92980051096032,15406.341422784984,27.26285312817415
429890,43.0,144559.0,0.0161322616678582,0.6492672668696473,0.0690868517392189,0.0747603444646448,0.0503892606643406,0.0757056551660338,0.0173768011604514,0.0094769360831332,0.0371292241683991,0.0006753980162723,0.0,5345.271687862902,27.044275472140928,48.0,611621.0,0.0045827497425598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000306248038904,0.7305601389727353,0.2645508632458008,13622.381176951058,44.89824444458044,53.37410481769024,622251.6644242414,44.70335480863677,13919.574203948141,26.53055639049572
21633,55.0,199622.0,0.0148388883129553,0.6659405680048676,0.1113941715265571,0.0616383621472093,0.0621658539271418,0.0548320855473319,0.0172474913785024,0.0003513042664663,0.0110424178145461,0.0005488570744218,0.0,7719.182239660867,25.860511360173582,18.0,328881.0,0.0048866381491174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002399840143771,0.9187492731242188,0.0761241047122866,12724.638722761169,25.845999023274025,44.34386828439773,334695.9578685448,25.973083516760067,12886.261950860404,25.644132164230147
127100,22.0,46305.0,0.0323808962270753,0.5859830036517925,0.1197058988153642,0.0818971124039276,0.0373204929916795,0.0960327884489933,0.0149421644706084,0.0010201134723768,0.0299711861520619,0.0007463433661202,0.0,1655.2692242500914,27.9743012928777,18.0,610910.0,0.0031865429661111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000377263117384,0.9925863578642636,0.0038498360522409,33033.627410356,18.493579055398577,19.075074624228648,615094.0444541245,18.54691976690265,33164.215523904524,27.626075544737382
56806,47.0,53645.0,0.0054482099644815,0.4711714152353036,0.1967189584573188,0.0720735598456652,0.0998238175802503,0.0805013768643844,0.0429110467046946,0.003770109398328,0.026728157690113,0.0008533482594602,0.0,1694.001790443584,31.66761706075455,24.0,349805.0,0.0042746875266573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002623537130239,0.7916130622568655,0.2038498965034532,9027.290858378547,38.74972076205273,32.99920150192179,352441.095896942,38.68382313801246,9110.813443633435,31.673121850139903
224005,25.0,60544.0,0.0059595464900368,0.7012788680082792,0.1971084982414173,0.0314701410935184,0.0241781659590036,0.0079255226768903,0.0130776780004188,0.0003992775296899,0.0182471264035865,0.0003551755971591,0.0,2715.699866689292,22.29406892220721,16.0,23921.0,0.0038916081220085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003277294359749,0.8336488478246499,0.1621318146173665,692.9386703758116,34.521092591104164,33.38114176370124,26186.62020015409,34.65264541544644,755.6889203177944,21.967390346183453
277936,17.0,84392.0,0.0087033116179122,0.7685878952930014,0.0076046846636591,0.0342055600163652,0.0399177856963315,0.0745341493725577,0.0268533910899432,0.0083487578765742,0.0310081345047186,0.0002363298689365,0.0,3416.186126998678,24.703572013549323,19.0,335764.0,0.0014829332968399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657354590834,0.9422455366305588,0.0560057946135177,14153.52273329315,23.7229986009198,22.810614780642823,340792.36593873095,23.82398008336636,14304.594141961543,24.30653772001465
360187,60.0,45073.0,0.0123339289448341,0.5120919278427672,0.1655075133497969,0.0560545643893306,0.0938676682626356,0.0819695367971431,0.0347479927394002,0.009969945943132,0.031530787897347,0.0019261338336127,0.0,1465.18155256812,30.76274057709612,12.0,453115.0,0.0041605043436065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002059842335105,0.9602819372495404,0.0353515741733427,20878.472364866222,21.702497772896965,16.744170054110157,456293.3614336598,21.74287823059238,20985.876690035082,30.855310960390007
86636,53.0,177877.0,0.0268103688614156,0.5771552763889454,0.1389121313795608,0.0779396717053809,0.0306199026887706,0.0748085630628302,0.0308700682165188,0.0048854922750768,0.0368283907594136,0.0011701346620871,0.0,6344.392551394258,28.03688431304733,24.0,407564.0,0.0028026740163897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001239503068338,0.7571729601634072,0.2399004155133691,9622.414820394499,42.35568800631802,51.16094450583972,420592.6955331808,42.1264939947441,9984.04224157975,27.55386529122528
356488,48.0,119214.0,0.0258160465738875,0.5399770287933876,0.1753263677435306,0.0565225700727994,0.0566109315884118,0.0856723944402305,0.0143576270808914,0.0099788755567423,0.0356925852494119,4.557290070664677e-05,0.0,4138.441279314491,28.80649789472115,13.0,345948.0,0.0014453481999006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003653287039382,0.8891098946494405,0.1090794284467207,11891.541457511428,29.09193910949854,38.97517257649525,354467.6064759772,29.226807677309104,12128.16707146488,28.36997003900821
479507,34.0,141806.0,0.0180486910465249,0.5667612477326188,0.1385618311838009,0.0815676486756078,0.0820512005528791,0.0509927549083078,0.0225347410419596,0.0041890348925894,0.0336617745881335,0.001631075377578,0.0,4977.775840083547,28.48782358942461,25.0,396044.0,0.0024916044384577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001198338837225,0.8213922790515928,0.1759962826262268,11036.868284587359,35.88372985777705,38.3734627317225,406251.816031969,35.88340891754117,11321.438745285366,28.04015024487604
36496,47.0,122106.0,0.0216601873601021,0.8139908914537285,0.0361072741541553,0.0033593484493859,0.0234174431709256,0.0298356553916523,0.0331622077453121,0.0020291126478509,0.0355913314483173,0.0008465481785694,0.0,5523.065504682516,22.10837439760169,47.0,397055.0,0.0047493777195782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003773683235976,0.7860008398518914,0.2088724141049328,10110.402519351792,39.27192802067157,57.62236205418833,407589.2601275936,39.179868761622416,10403.02770301356,21.331232749948043
337684,12.0,196530.0,0.0366678263250628,0.6257331810999726,0.0950490132819402,0.0733831073888639,0.0453791558008813,0.0329006689932051,0.0459189800232452,0.00957078493889,0.0338938300986276,0.0015034520493108,0.0,7151.22562403475,27.48200243318809,46.0,279203.0,0.0025191691970824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002822184906948,0.7566922360258999,0.2405063762863228,6583.089478484758,42.41215327734915,33.838677557693984,293301.94679315423,42.1037267118712,6966.175436210434,26.95438661157718
100601,59.0,159970.0,0.009433370453878,0.6296980448113269,0.1618042346454404,0.0634309634569995,0.0464978884877758,0.0348277859366506,0.0436512500801962,0.0086911451784381,0.0005854204968783,0.0013798964524158,0.0,5985.111528737779,26.727989818050496,38.0,171066.0,0.0042793973819093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003743127168338,0.9720396646921236,0.0233066252091331,8348.769944016392,20.48996452736177,53.17768984504073,172501.86567601867,20.568514177464323,8386.695518581431,26.65699972148151
155905,19.0,42078.0,0.0153377350538655,0.7114139280544738,0.0836526188166274,0.0847082452174299,0.0172099588099436,0.0677898845599495,0.0075405204648524,0.0094441188329918,0.0019997135260473,0.0009032766638183,0.0,1711.242582610103,24.58914967848672,37.0,127490.0,0.0029107783665347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287746464497,0.8117001380341331,0.1852603089528823,3461.4099437793348,36.83181191211355,33.66360296881305,128886.03904207608,36.84388624358803,3498.1662409324754,24.29518910441355
35058,52.0,4600.0,0.0133418471991235,0.5385376348664094,0.1999990138917725,0.0587517178302885,0.0564271190390017,0.0662572124206715,0.0443106288762494,0.0065718726582114,0.0151781473404685,0.0006248058778035,0.0,157.73941717916364,29.162019755501102,57.0,308213.0,0.0008705705541993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001733450351719,0.8120940326897722,0.1868620517208566,8343.270748036377,36.94150763027068,57.16489741500902,309165.6387763445,36.92257598753444,8373.349651463186,28.57078603592976
228499,18.0,119434.0,0.006425372670629,0.7880109622768523,0.0435949541606728,0.0244256134533045,0.0593016417409331,0.0154577401317793,0.0284871641462147,0.0058543173637597,0.0276867272100362,0.0007555068458183,0.0,5171.901039012353,23.09286258555473,37.0,522027.0,0.0038051588630279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003221179987051,0.7789346039165448,0.2169381192217221,13030.370544801368,40.06232963254213,38.582695751586414,529153.4663661536,39.96812294504183,13239.38747620863,22.629489465963385
289253,22.0,133762.0,0.0383698455030553,0.5673924709064034,0.1006571780347497,0.0614784040117233,0.0918487914454225,0.0997717638032126,0.0104367764303663,0.0010126344653948,0.0289324145272112,9.972087246034956e-05,0.0,4537.30690477298,29.480483204539293,20.0,537038.0,0.0047338388821836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001243430606857,0.8639391767791702,0.1312026412779603,17096.97951347224,31.411279376969464,27.92359212400516,549325.5278029471,31.52964768803905,17422.507642270193,28.84160794246114
464569,44.0,32287.0,0.0355530141979927,0.5965732273776732,0.1657566830299189,0.00450308080924,0.096888421898303,0.0243004599022764,0.0411583752259334,0.0062982127212206,0.0275900224521684,0.0013785023852729,0.0,1163.4432544067745,27.75124603430938,31.0,193573.0,0.0031834655706263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003453566445233,0.8677057148062776,0.1287654629785727,6218.611025061736,31.128012223288767,27.207016650788205,196671.1919230167,31.20089055418533,6303.383923656466,27.059989105763083
157712,55.0,19591.0,0.0146337484638627,0.8215838230906993,0.0027036219063821,0.0256102574711335,0.0080811491816628,0.0947573166081189,0.0225178719250739,0.0024131620649454,0.0069458198514836,0.0007532294366372,0.0,849.5103823328084,23.061519208513843,31.0,429810.0,0.002274150069642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002963482294977,0.7970018615110231,0.2004276401898371,11206.945941164806,38.35210790312131,32.65702699086336,431251.13015832135,38.31574813838314,11255.192736960073,22.65155954497905
396374,41.0,60061.99999999999,0.0354160545653908,0.6150148584687514,0.1424002934857863,0.0654252459462789,0.0352119769909971,0.05053248116648,0.0232511232150077,0.0021256969090124,0.0288983780006354,0.0017238912516597,0.0,2273.1115801152605,26.42281202797554,50.0,366480.0,0.001995067546216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003785442414404,0.834946352034076,0.1626800361782676,10613.97564845254,34.52806112791777,67.06151027622502,372688.67422309873,34.568224953406855,10781.249969456952,25.573355939024385
194809,11.0,62094.00000000001,0.0115146157681788,0.6029882012283808,0.1834573332982225,0.0284020920983891,0.059443463016217,0.0691243905437459,0.026666911681389,0.0092813541568972,0.0088891810585618,0.0002324571500174,0.0,2272.598648532376,27.322906330204745,29.0,599653.0,0.0014566163915951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001515163957048,0.9797359470709626,0.0186559201417374,30068.953364820118,19.94259636258501,27.85769523248439,602189.9586185223,19.97216361231425,30151.463322042364,27.193894757682173
